,id,name,artist_id,album_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
92,4EcOBeGY1r0j26Z8FJ1nVZ,Speaking Unto Nations (Beethoven Symphony no 7 - II ),2wOqMjp9TyABvtHdOSOTUS,44jCEaOBXfvbmTDMXLphji,44,0.093,0.0249,4,-20.74,0,0.0463,0.513,0.805,0.0831,0.0365,79.369,302987,3
93,7vJhOBgOkXyEJvw1vsU6HB,"Symphony No. 3 in F Major, Op. 90: I. Allegro con brio - Un poco sostenuto - Tempo I",5wTAi7QkpP6kp8a54lmTOq,0D8FPBeT77NdsjiwuSd103,37,0.156,0.0978,5,-16.326,1,0.0371,0.976,0.893,0.0854,0.0638,179.447,703720,3
94,3pzBD8BVdrv7VJ7glRYshl,"Carmen, Act I: No.5 Habanera : L'amour est un oiseau rebelle (Carmen/Cigarières/Jeunes gens/Dragons)",2D7RkvtKKb6E5UmbjQM1Jd,249X9ZjhWATM2KlkcCh9pt,48,0.364,0.0592,2,-21.757,1,0.057,0.978,0.0,0.0823,0.185,123.789,275467,4
95,1M2RkUUJ9wXRsW3jN1MCHS,"4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto",2p0UyoPfYfI76PCStuXfOP,7ppYDyPCDAIB3HClCTuQe5,0,0.343,0.0209,8,-27.015,1,0.0398,0.987,0.922,0.126,0.0393,125.242,497773,3
96,6mhQ7eOHaV0ur2ooKTavW1,"Tchaikovsky: 1812 Overture in E-Flat Major, Op. 49",3MKCzCnpzw3TjUYs2v7vDA,7nwyvRjkUjKKuxuHZWT1Hx,48,0.173,0.182,3,-18.848,1,0.0437,0.886,0.894,0.224,0.0781,70.831,905667,4
97,46tPGzCXCI2oKsemztDA9u,Parce Mihi Domine,7MEyCD4G0Zl6kmikEAZsym,6EZ4ZARjmbOF8M9yRzxMxE,50,0.193,0.0656,10,-19.239,1,0.0471,0.995,0.829,0.119,0.0359,128.975,402493,3
98,5Pl2CXDkaP6WEnJ0bpKGOm,"Organ Sonata No. 4, BWV 528: II. Andante [Adagio] (Transcr. by August Stradal)",5aIqB5nVVvmFsvSdExz408,55XdhiY6nd3iij8msqiagR,51,0.384,0.0414,11,-23.019,0,0.0378,0.992,0.897,0.0684,0.0618,71.224,326520,4
99,3Ii2KG3YLrC0KNbuJKAFj2,The Godfather: V. Love Theme,0RYyGExpy57GLGa1GtFoVo,2RmQuzMwHzTTvo832chOlf,48,0.099,0.0567,1,-20.712,1,0.0398,0.96,0.81,0.104,0.0456,82.744,170400,4
100,3Hcn3NlLeDU4uQf0qJaaMt,"The Hebrides, Op. 26 (Fingal's Cave)",6MF58APd3YV72Ln2eVg710,6AT1MTc40vVywO2hpZJ3CB,40,0.219,0.154,11,-18.17,0,0.0389,0.841,0.855,0.164,0.108,123.625,616187,4
101,0XSRBlP49MgzBCYtGK2NYE,"Symphony No. 3 in C Minor, Op. 78 ""Organ Symphony"": 2b. Maestoso - Più allegro - Molto allegro",436sYg6CZhNefQJogaXeK0,589nusTZeRu1Nxxk303f5p,40,0.223,0.227,0,-17.695,1,0.0343,0.871,0.891,0.063,0.127,103.618,469053,4
102,6HknRM996YMa7VSBFYlnPJ,"Sibelius: Finlandia, Op. 26",7jzR5qj8vFnSu5JHaXgFEr,3n0jPYNN4jG8uUmW7mYXIn,41,0.177,0.127,8,-19.167,1,0.0394,0.903,0.901,0.114,0.0612,149.698,485667,4
103,7FTzC8srNaQ0fTNOCyPeib,"Cavatina (From ""The Deer Hunter"")",6l6NgkV6IWYKlRN7jHCQmt,0m8zvPL66y78Hpt2ynfdA8,41,0.366,0.0433,4,-30.56,1,0.0416,0.99,0.903,0.085,0.356,88.452,204007,4
104,3gEyQ5y2NvIaqfTG4VU98n,"Rhapsodie Orientale, Op. 29: 1. Andante",78t7WfwhjZLkDHN5QKwS5u,7q6lk3db9dZRguxznyUKZZ,40,0.0989,0.0176,1,-30.951,1,0.042,0.978,0.651,0.0763,0.0351,89.327,272440,3
105,6oaSX9Q0uZi8x6DttspP5D,St. Paul's Suite : 3. Intermezzo: Andante con moto,5B7uXBeLc2TkR5Jk23qKIZ,3QAAZijj4Fi8WnZjhpomdl,0,0.251,0.0657,4,-20.757,0,0.0449,0.66,0.845,0.114,0.15,133.095,250253,3
106,0qFZYO72iBOhW7X6KbL44Q,Carmina Burana: I. O Fortuna,4LXxsm5BF85PWnQ1dUDAze,29PSyE1ZD0XUgqm5yqC33x,44,0.339,0.0937,2,-20.267,1,0.0394,0.931,0.293,0.252,0.458,123.048,167640,3
107,123zFAGx0F5ScgrLrCWGDX,"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",3MKCzCnpzw3TjUYs2v7vDA,1CTMjqapaLGF4Qi0fMtfuf,54,0.119,0.031,2,-31.179,1,0.0483,0.964,0.165,0.111,0.0388,88.858,156573,4
108,18ZnvEB9bxLnvSogWRek79,Jazz Suite No. 2: 4. Waltz I,6s1pCNXcbdtQJlsnM1hRIA,2Mo2TzMxaeAnOvdHsiBHtO,41,0.23,0.2,10,-18.457,1,0.0404,0.931,0.934,0.0855,0.185,103.923,204373,4
109,7bvuOKIFqMyRSkLozmaoRg,Adagio for Strings and Organ in G Minor,2XVw29JYdo8C5MfteMnCqL,1WuKnZDy27KDdLr96p0D8A,49,0.0781,0.0462,0,-23.246,0,0.0365,0.559,0.863,0.188,0.0343,81.291,708933,4
110,29ym283kpgDLDvpHkBFmFN,Ombra Mai Fu,0muluUHym4N0wB62sD0MPo,1v2AyPNXo6dXC9IGsl8Q1e,0,0.132,0.195,5,-16.485,1,0.0451,0.558,0.406,0.108,0.0492,163.425,176547,4
111,3U34uG4BRoMb0lrlrOhtxC,"Trois chansons, M.69: 2. Trois beaux oiseaux du Paradis",17hR0sYHpx7VYTMRfFUOmY,72eYD8YvnXKbKyXu8ZnSbV,40,0.201,0.0113,8,-37.468,1,0.0447,0.971,0.000853,0.0678,0.0387,128.673,201000,1
112,7x5ULIYm82gnWvhYCXfzyj,"Trumpet Concerto in D Major, TWV 51:D7: I. Adagio",2fg5h5pzleqI4RjFopWroj,6UW68wOdOi9N1HFEwxYExl,39,0.176,0.132,1,-16.932,1,0.0408,0.953,0.586,0.0886,0.0835,74.287,119627,4
113,0URENFI2Nk9oVMdhz4SQKM,Nimrod (Lux Aeterna),430byzy0c5bPn5opiu0SRd,7L9qteIW4h28p8aa2NvU6D,39,0.0987,0.0949,1,-21.002,1,0.0441,0.993,0.353,0.0847,0.0363,174.606,232667,4
114,1bTXAKwE2Hztv13xTAhMQB,Solomon HWV 67 / Act 3: The Arrival Of The Queen Of Sheba,1QL7yTHrdahRMpvNtn6rI2,1MwHHEnhgkb07HA5Av42m6,44,0.625,0.351,10,-15.884,1,0.0423,0.878,0.938,0.0569,0.794,116.961,191493,4
115,1opln0FV3xQdUJxt9bWhgB,"Symphony No. 25 in G minor, K.183: 1. Allegro con brio",4NJhFmfw43RLBLjQvxDuRS,4h4L7DhI6qcX1ZZT2BY98M,32,0.441,0.176,7,-15.719,0,0.0376,0.989,0.888,0.108,0.325,79.599,461000,4
116,2z7iDr3N4NbW4VmwpQWbTS,"Nonet in E-Flat Major, Op. 38: III. Scherzo. Vivace",3cCP79U05k4MrNSU06eBy2,4oJtR0XATs2ZskA2RNcaHT,44,0.39,0.0462,0,-24.885,1,0.0429,0.976,0.624,0.0893,0.305,79.268,307893,4
117,2Cc5z5swQrDqZiyCkZ0TnF,String Quartet: I. Modere,6BPFsvVekatEQbA8l07afM,1wEh9M3ARcKdansQU1qME8,44,0.262,0.107,4,-17.973,1,0.0448,0.959,0.463,0.195,0.136,76.65,147040,4
118,1SHixA41Vy0TTlJJSX9Gbo,"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice",11T8SOX82xraocZzUXzkvM,5MOLPQzAGSikHV8OjlhOCc,41,0.356,0.207,10,-17.76,1,0.0388,0.95,0.914,0.0802,0.328,146.755,431787,4
119,5bi8ryL6gy6a1BRXOf43y9,Etude No. 2,69lxxQvsfAIoQbB20bEPFC,5Ya7ft5JteI5pIS4eCMKOC,48,0.235,0.166,5,-19.632,1,0.0347,0.992,0.87,0.101,0.0356,101.182,295560,4
120,4TYZpMB5tGOdlMmnS2pB2m,"Symphony No. 104 in D Major, Hob.I:104 ""London"": 4. Finale (Spiritoso) - Live",656RXuyw7CE0dtjdPgjJV6,1wyetXY6mRmk1lFZr0AIMj,0,0.461,0.175,2,-17.217,1,0.037,0.848,0.762,0.0985,0.358,73.559,381467,4
121,0nrCOJpS3gpwLvoANVZEeJ,"Prelude & Fughetta in G Major, BWV 902: I. Prelude",5aIqB5nVVvmFsvSdExz408,55XdhiY6nd3iij8msqiagR,43,0.38,0.254,2,-24.967,1,0.0365,0.992,0.926,0.117,0.805,101.1,206427,4
122,5a0nC0tGDJBpGMZu3PeekY,3 Pieces for cello and piano: No. 1. Modere,1vfC2bld90kx966JTCSwf7,53JzBLhG5laCLndqWOC2at,47,0.164,0.0185,3,-30.778,0,0.0412,0.988,0.888,0.0801,0.078,86.65,157067,4
123,50VVlZROGaROAwNqAMxA6B,"Kinderszenen, Op. 15: VII. Träumerei",2UqjDAXnDxejEyE0CzfUrZ,7uPHJJRca9UAjViepO1iTx,0,0.453,0.00715,5,-33.859,1,0.0709,0.995,0.931,0.0647,0.257,135.407,186200,3
124,36ArELybUeOgq9TCjrMsIb,"Symphony No. 4 in E-Flat Major, WAB 104, ""Romantic"": I. Bewegt, nicht zu schnell - Live",2bM3j1JQWBkmzuoZKu4zj2,14f6LrhMsKYKhmC21vItyV,39,0.0704,0.0657,8,-19.466,1,0.0387,0.948,0.874,0.108,0.0361,61.017,1150160,4
125,2x6mect1PKsrxXmsg2O23B,Lohengrin: Prelude,1C1x4MVkql8AiABuTw6DgE,5Ujil97aAPMDomJzSePK66,2,0.0667,0.047,9,-25.426,1,0.0425,0.928,0.9,0.0652,0.0281,75.446,596000,4
126,1EGFCxKCQ3isMnlPzEW8G1,"Nocturne No.1 in B flat minor, Op.9 No.1",7y97mc3bZRFXzT2szRM4L4,4Lq2ben6ERqYOQB1PM5QfB,49,0.354,0.0179,1,-24.846,1,0.0385,0.982,0.906,0.0831,0.0381,61.202,334053,4
127,7kTVe6XhIveidvkt8nb7jK,3 Gymnopédies: No.1 Lent et douloureux,459INk8vcC0ebEef82WjIK,1cLRjf5m6cTcqaFljda0r1,54,0.59,0.00399,7,-36.497,1,0.242,0.996,0.946,0.0683,0.182,74.381,219760,3
128,3nxaPqAOxUxkLhIhbvmv4t,Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro,5aIqB5nVVvmFsvSdExz408,3S6qaM2ijmVtz68R6QMlPs,47,0.441,0.319,3,-13.99,1,0.0392,0.829,0.0,0.0765,0.671,99.419,453507,4
129,07xafomqQcYmFJbr4jpfHa,"Holberg Suite, Op. 40: I. Präludium (Allegro vivace)",5ihY290YPGc3aY2xTyx7Gy,1svqZTOGQ1yT4t3p5IRDZX,38,0.237,0.0606,7,-22.569,1,0.0374,0.91,0.939,0.131,0.256,136.284,179893,4
130,0Gh45IbIKOG9IucFfrZqLT,"Cello Concerto No. 1 in C Major, Hob.VIIb:1: III. Allegro molto",656RXuyw7CE0dtjdPgjJV6,6iizLrNq7vu8yycSf8NXUF,40,0.375,0.121,0,-23.44,1,0.0406,0.984,0.871,0.0984,0.453,147.398,424307,4
131,1oMtwEc8xjDTNarCsMlI8B,"Prélude à l'après-midi d'un faune, L.86",1Uff91EOsvd99rtAupatMP,1tn5clbMQXv7c6NUE7XJsH,0,0.102,0.0259,8,-30.196,0,0.0444,0.964,0.864,0.0972,0.0319,90.128,644333,4
132,06am46cX3Z6YlSsg0TyVHA,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 2, March",3MKCzCnpzw3TjUYs2v7vDA,54Awn36ryf55PkZyOR4iwQ,48,0.444,0.116,4,-23.172,0,0.041,0.977,0.868,0.0862,0.512,150.319,145613,4
133,1t4F79zRBJTwZAzmbO1LI0,"Scottish Fantasy for Violin and Orchestra, Op. 46: I. Introduction: Grave, Adagio cantabile",0521x50ZcNqqT1fKMJg5c5,3kTLT7uy4hNG2gguytnYGP,41,0.106,0.227,3,-15.286,1,0.0462,0.877,0.738,0.112,0.0391,59.94,530280,4
134,67TCAXIe154ZGDNaWceqxC,"String Quartet No. 62 in C Major, Op. 76, No. 3, Hob.III:77, ""Emperor"": II. Poco adagio, cantabile",656RXuyw7CE0dtjdPgjJV6,6h2aE7rMg5EDy9ldbZCgQY,46,0.159,0.0401,7,-27.516,1,0.0446,0.984,0.76,0.156,0.106,106.239,462627,4
135,4ZP3UMVksKg07IeeAjHkEy,"Concerto for 2 Mandolins, Strings and Continuo in G Major, RV. 532: III. Allegro",2QOIawHpSlOwXDvSqQ9YJR,4b5kE77FNjtravy7V452po,49,0.548,0.208,1,-21.278,1,0.0421,0.764,0.22,0.0929,0.79,144.352,230507,3
136,7wvy3ROg2vEJyWgjDvMD8m,The Lamb,45ff9QmiC1LkmDPk5TBN21,3zJcJo6VSWFF43NIzNuC7x,39,0.0874,0.0474,4,-23.13,0,0.0532,0.924,0.768,0.149,0.0331,72.393,236827,3
137,1Q9JMojxHHF6JbEJAKJLgj,"Pièces de Clavecin, Livre II, 6e ordre: V. Les Baricades Mistérieuses",4kVLtXuKJTE7SgYd2sQtaL,557m98187ESDk10gWNyTMr,41,0.191,0.0946,10,-25.59,1,0.037,0.99,0.933,0.101,0.348,111.21,100347,4
138,30CNRidKfNGwImhmvHpUS0,"Rigoletto / Act 3: ""La donna è mobile""",1JOQXgYdQV2yfrhewqx96o,1rfBOY8Mm8WCgaIRouJgw6,0,0.36,0.196,6,-13.706,1,0.037,0.961,6.05e-06,0.0911,0.401,118.233,143573,5
139,1CDEWKmyRTPWWa7uIKVSU4,"Vaughan Williams: Job, a Masque for Dancing, Scene 9: Epilogue",7wNkISK49lKeXuRaZcQVFe,7HQBU7TC6R7nwzApJPOoA2,39,0.129,0.00212,7,-43.738,0,0.0417,0.866,0.662,0.082,0.039,99.253,208067,3
140,0mTUTkFQ2MxmUHFL8EdfeR,The Firebird (L'oiseau De Feu) - Suite (1919): Finale,7ie36YytMoKtPiL7tUvmoE,2q1xMRl4AcA7rI8GfGnmvD,44,0.123,0.225,4,-16.798,1,0.0351,0.73,0.509,0.0658,0.055,78.132,192453,3
141,0iEIVX3DPGPX3ESUEXNsQv,"Kol Nidrei - Adagio For Cello, Opus 47",0521x50ZcNqqT1fKMJg5c5,34uMEeeg7KI1mWcN3hdc0C,37,0.11,0.128,2,-21.281,1,0.0458,0.979,0.871,0.368,0.0398,81.059,649200,3
142,5UUNrbwbYIkNshq22NNKrX,String Quartet No. 1 'Kreutzer Sonata': String Quartet No. 1 'Kreutzer Sonata': I. Adagio. Con moto,46xXzoOdtD7SL2PTRq5irp,7e3NgTx7L5ZbgyqQ19Cjdb,40,0.194,0.101,11,-21.772,1,0.048,0.931,0.714,0.221,0.074,91.74,266733,3
143,4VVEfBXep7FdOt524jkfLF,"Young Birches, Op. 128, No. 2",1QeC5GwDENQv78O3PCLeZB,3dldJuQko5BkfCOo6O8UJR,50,0.24,0.0834,6,-29.545,0,0.0499,0.978,0.944,0.0804,0.188,169.621,159320,4
144,7hOLwSaTSkrqxSMzj4bXI1,"Violin Concerto In D Major, Op. 35: III. Finale: Allegro assai vivace",3UaJz1tq0BBPzJBPgkBarb,7ElG4lGHDAAgYjvzL9gxFL,38,0.405,0.318,9,-17.14,1,0.0565,0.938,0.723,0.284,0.342,151.434,424653,4
145,1uARLLfeQPlBf1jSN4P0yK,"Tahiti Trot, Op. 16 (After V. Youmans's ""Tea for Two"")",6s1pCNXcbdtQJlsnM1hRIA,2hlf7qJNSqkQpexcSiNPeQ,1,0.291,0.0981,8,-23.156,1,0.0398,0.95,0.865,0.275,0.194,138.168,249640,4
146,53ann6bENp7BF8uklrzQAp,The Promise,2LvhyFvUCDJ7gFuEBOcrM8,2QxIR22Sj9xGc4mOTN550A,50,0.0992,0.226,9,-14.84,0,0.0339,0.937,0.903,0.183,0.0605,79.518,256493,4
