,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
145,Pet Shop Boys,This Must Be the Place I Waited Years to Leave - 2018 Remaster,6kLH7KcnK1n1ISBpoWSHEG,32,0.503,0.92,10,-8.245,0,0.0337,0.0189,0.363,0.13,0.55,100.889,330227,4
146,Juice WRLD,Black & White,1fCeXjoRExPP2qwSBh2aST,78,0.776,0.736,7,-4.612,1,0.247,0.0802,0.0,0.159,0.233,147.946,186945,4
147,Fleetwood Mac,Remember Me - 2018 Remaster,2Ra0demNPBUydUaJWTMsy6,28,0.664,0.549,2,-12.145,1,0.029,0.356,0.0,0.321,0.935,125.428,165707,4
148,Social House,Magic In The Hamptons (feat. Lil Yachty),2Yer0p7uB2lVBUAtANuuQp,78,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,164640,4
149,Usher,Yeah! (feat. Lil Jon & Ludacris),0utLWSIbolqT7KyppMuxKY,36,0.893,0.787,2,-4.732,1,0.127,0.0196,0.0,0.0418,0.577,105.019,250373,4
150,Bad Bunny,Si Estuviésemos Juntos,35wvL50xvKpCHEJPxLOLPI,86,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,169248,4
151,Shakira,Hips Don't Lie (feat. Wyclef Jean),0vkLnZMWMmE3DDREbmEMeB,38,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,218093,4
152,Drake,Nonstop,0TlLq3lA83rQOYtrqBqSct,80,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,238614,4
153,Will Smith,Gettin' Jiggy Wit It,7yFWGNwgCJCZuf26chEeQV,32,0.882,0.874,6,-4.518,1,0.141,0.0173,1.84e-06,0.152,0.842,107.88,227933,4
154,Alec Benjamin,Water Fountain,4IhKLu7Vk3j2TLmnFPl6To,81,0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,218893,4
155,Fleetwood Mac,Love Is Dangerous - 2018 Remaster,0vhUTGWAGqyQGez2gSWeyZ,27,0.642,0.712,5,-10.27,1,0.0285,0.146,3.41e-05,0.15,0.826,112.75,198200,4
156,Post Malone,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,80,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,221440,4
157,015B,Snow in Seoul,75TrSySCwF1iF40GaN3SaO,35,0.532,0.282,0,-8.001,1,0.0346,0.816,0.0,0.087,0.427,79.484,272084,1
158,Beach Bunny,Prom Queen,6MpCaSIOfqBqbMED4kXgNY,80,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,136562,4
159,Josef Strauss,"Eingesendet, Polka schnell, Op. 240",58BmDTyMhvik3tkiogHcB5,33,0.479,0.608,3,-16.932,1,0.149,0.859,0.873,0.817,0.629,89.697,121907,4
160,Cardi B,I Like It,58q2HKrzhC3ozto2nDdN4z,82,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390,4
161,Kesha,TiK ToK,4VDpxXor1Y0Fkucgn9aMcg,33,0.758,0.838,2,-2.713,0,0.122,0.0992,0.0,0.288,0.711,120.029,199693,4
162,Mac Miller,Small Worlds,4gT3mNJA8lnlkYFqGZ8IA2,77,0.516,0.546,5,-9.105,1,0.249,0.814,4.5e-06,0.0995,0.515,78.267,271733,4
163,Ginuwine,Pony,07bbJiXbkhMurH0wkuPYer,33,0.545,0.647,8,-8.079,0,0.284,0.0068,0.000904,0.503,0.957,142.026,324800,4
164,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6,78,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487,4
165,Outkast,Hey Ya!,1QoCMhH72F9MFDspvkfqId,29,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213,4
166,5 Seconds of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE,83,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4
167,Josh Groban,99 Years (with Jennifer Nettles) - Live from Madison Square Garden 2018,6OoyA3cxSikIV0nCoAWaNX,21,0.503,0.635,5,-6.644,1,0.0312,0.594,0.0,0.968,0.257,144.053,244382,4
168,Tom Rosenthal,Lights Are On,4IhTXiZLKATmwhMZIb1GQN,82,0.44,0.04,3,-16.887,1,0.0322,0.981,0.465,0.111,0.249,135.965,193749,4
169,Stephen Walking,JC-08 - 2018,4fVQlSBoXD2gNjI2c4a4Mp,20,0.711,0.648,2,-7.405,1,0.0395,0.00742,0.682,0.0675,0.43,142.014,256901,4
170,Key Glock,Russian Cream,03ThZweiBWFP8tOGsk6QMO,74,0.867,0.774,11,-5.791,0,0.315,0.11,0.0,0.157,0.549,130.007,142498,4
171,015B,Goodbye Now,2RRFwnZ8xhh8JEXKCCPfHh,30,0.563,0.413,2,-7.045,1,0.0311,0.743,0.0,0.409,0.39,141.803,277960,4
172,Kanye West,All Mine,3U21A07gAloCc4P7J8rxcn,78,0.925,0.31,11,-6.531,0,0.291,0.123,0.0,0.0931,0.291,121.927,145507,4
173,Rachel Portman,"Theme - From ""Emma""",4UU5OMdwhOyHSSXU6GjKLd,30,0.111,0.123,7,-16.413,1,0.0389,0.95,0.87,0.11,0.0397,85.13,178093,3
174,Juice WRLD,Legends,1Knctxx9vGZxpZfF66BIEa,78,0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049,191840,4
175,Johann Strauss I,"Wilhelm Tell Galopp, Op. 29b",6tttZL2rhNouM7Ai9snTE1,31,0.502,0.593,4,-15.31,1,0.204,0.864,0.255,0.711,0.543,148.788,104400,4
176,Men I Trust,Show Me How,01TyFEZu6mHbffsVfxgrFn,78,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,215111,4
177,NerdOut,The 2018 Gaming Rap Up,0q8lgLvvOceJYYvKn0HDpC,18,0.893,0.751,10,-8.082,0,0.293,0.0096,0.0,0.167,0.508,135.877,332069,4
178,Ski Mask The Slump God,Take A Step Back,2gQYziDV5cSTRSqr6akzi5,78,0.8,0.591,6,-8.808,1,0.271,0.111,0.0,0.429,0.747,117.003,210387,4
179,David Bowie,"Golden Years - Live '83, 2018 Remaster",3s4lXdIjWAi34SV5Lu3vlN,20,0.424,0.933,11,-9.282,1,0.0682,0.388,0.0261,0.981,0.355,112.046,211573,4
180,Alec Benjamin,Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,86,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,169354,4
181,Corey Smith,Maybe Next Year - Live 2018,10JkyjPNNqkYY5UzMeRp1y,11,0.434,0.809,7,-6.553,1,0.0856,0.416,0.000368,0.935,0.605,173.865,241835,3
182,Morgan Wallen,The Way I Talk,21LRaD9rB3v7p7DDCZsW4y,74,0.604,0.879,4,-3.388,1,0.0322,0.0468,0.0,0.0909,0.757,137.983,208280,4
183,Luttrell,Intergalactic Plastic - Kidnap Remix,1a7qYIuzmMrgKqNekj2Qz1,24,0.614,0.73,11,-8.723,0,0.0335,0.0194,0.911,0.173,0.381,123.041,265279,4
184,XXXTENTACION,changes,7AFASza1mXqntmGtbxXprO,82,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,121887,4
185,The National,Light Years - Live at Berkeley 9/24/18,32f4ArO6yP85eeidqojYjP,22,0.337,0.341,4,-20.224,1,0.0978,0.113,0.238,0.828,0.287,131.499,322039,4
186,Beach Bunny,Sports,77G0k1La0c5Dw8bAFANcyp,77,0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,164165,4
187,HammerFall,Heeding the Call - Remastered 2018,4bYOTcFBDkSwALvenyVXEW,28,0.47,0.978,6,-5.165,1,0.105,5.6e-06,0.583,0.0508,0.353,138.009,269252,4
188,Ski Mask The Slump God,Unbothered,5hwUsRKvnO5yThjVrxHQVt,77,0.884,0.445,1,-10.58,0,0.418,0.222,0.0,0.112,0.851,125.008,138427,4
189,015B,Joshua at Metro,5l75IuDIUKSXAeIFE59pRf,26,0.658,0.51,5,-7.823,1,0.0443,0.447,0.0,0.628,0.568,115.045,199059,4
190,Aminé,REEL IT IN,5qHirGR7M9tdm6C17DlzSY,78,0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981,121347,4
191,Def Leppard,Switch 625 - Remastered 2018,289Yxya71wlSolxkZY3ZzI,19,0.31,0.959,0,-7.191,0,0.0832,0.000523,0.875,0.15,0.0997,141.499,183200,4
192,Post Malone,Candy Paint,32lItqlMi4LBhb4k0BaSaC,78,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533,4
193,fredo disco,late night thoughts on a saturday about life and stuff (4-2-18),54FluWFCa8hXIAtsL5UENY,18,0.709,0.203,2,-10.181,1,0.0621,0.838,0.00413,0.378,0.155,80.067,180793,4
194,girl in red,i wanna be your girlfriend,3h3pOvw6hjOvZxRUseB7h9,81,0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,204991,4
195,NTO,Trauma - 2018' Revision,3bVsLxHgCVzUWBVIZpAnWN,30,0.363,0.638,2,-10.887,1,0.0453,0.0616,0.857,0.0716,0.174,180.008,376000,1
196,Future,Fine China,5274I4mUMnYczyeXkGDWZN,76,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.126,0.551,166.111,141587,4
197,HammerFall,Let the Hammer Fall - Remastered 2018,0ymVVG9bR6TlMUKy3OiPjx,27,0.504,0.935,8,-4.528,0,0.0656,0.00011,0.101,0.0778,0.418,141.966,256076,4
198,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,83,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,4
199,John Barry,"Peggy Sue's Homecoming - From ""Peggy Sue Got Married""",60wgiJIE9vh2w7n5UNNGB7,20,0.205,0.228,2,-13.345,0,0.0406,0.794,0.513,0.271,0.0683,140.724,208680,3
200,Morgan Wallen,Up Down (feat. Florida Georgia Line),3EWMoDIm6lzuR0zQKtuCJX,74,0.589,0.882,6,-3.039,1,0.035,0.0813,0.0,0.146,0.793,129.915,197253,4
201,Phoenix Project,妖魔夜行 II,3mcwelBjoueOfBHwS9WMQt,25,0.458,0.961,4,-5.078,0,0.083,0.0173,0.00122,0.335,0.648,160.046,242247,4
202,Playboi Carti,Long Time - Intro,4IO2X2YoXoUMv0M2rwomLC,76,0.472,0.861,4,-3.966,0,0.0447,0.283,0.0,0.83,0.358,144.077,211773,4
203,Josh Groban,99 Years (with Jennifer Nettles) - Live 2018,53tTvyyHdNbgjFwToGDSSk,17,0.481,0.611,5,-7.007,1,0.0581,0.606,2.51e-06,0.95,0.286,143.998,273000,4
204,A Boogie Wit da Hoodie,Look Back at It,3Ol2xnObFdKV9pmRD2t9x8,76,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,179449,4
205,Johann Strauss II,"Unter Donner und Blitz, Polka schnell, Op. 324",1XXIVOykDlKmmUdFYvYSJ5,24,0.532,0.765,7,-12.627,1,0.164,0.8,0.969,0.691,0.302,89.231,195480,4
206,grandson,Blood // Water,7clyJIrLkEbXUDwj1tC9zz,73,0.504,0.891,6,-5.632,0,0.137,0.00163,0.00199,0.148,0.628,153.988,214520,4
207,Virtual Self,Ghost Voices (Mixed) - Raito Remix,2gB2TiD2hM3lj6nwUmzQJp,24,0.466,0.998,4,-5.507,0,0.0605,0.000626,0.981,0.325,0.229,129.948,43213,4
208,Travis Scott,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,80,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,190557,4
209,The National,Light Years - Live at Berkeley 9/25/18,5iL4bDHWTuZBWa1HR5Aact,20,0.375,0.257,4,-21.252,1,0.0519,0.025,0.041,0.405,0.386,133.718,222563,4
210,Kina,Get You The Moon (feat. Snøw),4ZLzoOkj0MPWrTLvooIuaa,82,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,179080,4
211,Signum,Coming On Strong (Mixed) - Gareth Emery & Ashley Wallbridge Remix,3pDWXsAZgk6UP1t8D215VK,26,0.411,0.95,10,-5.898,0,0.039,1.42e-05,0.365,0.233,0.412,130.287,44235,4
212,Roddy Ricch,Down Below,4SWWe2OYC4mqf40Gc2RSdl,78,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002,4
213,Armin van Buuren,Blah Blah Blah (Mixed),4DPl4CEH8goxLtem7sohzl,34,0.607,0.959,1,-5.568,1,0.0899,0.000164,0.0104,0.437,0.358,138.034,55693,4
214,6LACK,Pretty Little Fears (feat. J. Cole),4at3d5QWnlibMVN75ECDrp,77,0.61,0.458,9,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099,240342,4
215,Toploader,Dancing in the Moonlight,6U7EtCQPu6ekchmVj2KIJs,25,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,232693,4
216,Lady Gaga,Shallow,2VxeLyX666F8uXCJ0dZF8B,85,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,215733,4
217,fredo disco,wedmd (2-13-18),15NavcsZFyIMxsOp5k8tks,16,0.65,0.514,11,-5.563,1,0.067,0.832,0.0,0.0637,0.886,170.138,185417,4
218,J. Cole,Kevin’s Heart,6tZ3b7ik1QDXFAZlXib0YZ,75,0.829,0.527,6,-6.644,0,0.367,0.482,0.0,0.631,0.475,116.079,200310,4
219,Tower Of Power,You Ought to Be Having Fun - Live,4aQLFqlS9jLB3xpnWQClvi,22,0.464,0.848,0,-7.606,1,0.139,0.175,1.46e-06,0.446,0.729,123.753,201587,4
220,Calum Scott,Dancing On My Own,2BOqDYLOJBiMOXShCV1neZ,82,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,260285,4
221,fredo disco,juuling in the bathroom (8-27-18),78VqzVKUMd6h32Da33JFfx,16,0.728,0.306,4,-10.357,1,0.0468,0.688,0.000153,0.376,0.553,116.496,114125,4
222,Mac Miller,Come Back to Earth,01z2fBGB8Hl3Jd3zXe4IXR,76,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,161840,4
223,fredo disco,18 (4-29-18),6KiZqOmFBACzsSPl1XmFP4,16,0.83,0.268,9,-6.05,1,0.045,0.827,4.74e-05,0.142,0.216,108.367,220447,4
224,Summer Walker,Girls Need Love (with Drake) - Remix,14SaZBTjxlorHJQxXh01Hu,78,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,222374,4
225,Pitbull,Timber (feat. Ke$ha),2sTvZNvGmebdDZ0Sa8tdHn,25,0.589,0.966,11,-4.106,1,0.0972,0.03,0.0,0.147,0.802,129.983,204200,4
226,Dominic Fike,Babydoll,7yNf9YjeO5JXUE3JEBgnYc,76,0.762,0.604,7,-5.296,0,0.11,0.114,0.0,0.0271,0.847,168.007,97960,4
227,John Monkman,Magnolia,2sSAmcpiMpxlEjtvAEQfH1,20,0.564,0.853,9,-9.497,0,0.0375,0.00662,0.908,0.125,0.518,123.021,343408,3
228,Imagine Dragons,Natural,2FY7b99s15jUprqC0M5NCT,83,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,189467,4
229,fredo disco,the feelings you wll feel (7-3-18),4c6axGaaoDchM1Ns8LEM7F,15,0.765,0.372,4,-6.082,1,0.0591,0.738,0.0,0.253,0.589,123.365,177685,4
230,Jason Aldean,You Make It Easy,6EGAfJaLUFzhS4zRBIEQ2J,72,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025,196800,3
231,Tower Of Power,Stroke '75 - Live,35F3mPdSNYYsj04BEvZ7dJ,21,0.54,0.891,1,-9.263,1,0.219,0.188,6.89e-06,0.876,0.546,111.105,160107,4
232,Calum Scott,You Are The Reason,69vToJ9BMbbLlFZo7k7A7B,82,0.329,0.235,10,-7.699,1,0.0303,0.918,0.0,0.137,0.22,171.006,204326,3
233,Eagles,Funky New Year - 2018 Remaster,2TnxAN8FKj6KvErYIndKTo,12,0.633,0.571,6,-10.529,0,0.0807,0.0399,0.0401,0.344,0.779,91.081,241453,4
234,Dan + Shay,Speechless,3GJ4hzg4lrGwU51Y3VARbF,74,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,213387,4
235,Josh Groban,99 Years (with Jennifer Nettles),3Bv5NFO3tcJjT8j9pk4q8T,14,0.509,0.575,5,-5.299,1,0.0301,0.0757,1.4e-06,0.125,0.18,143.82,242093,4
236,Travis Scott,CAN'T SAY,27a1mYSG5tYg7dmEjWBcmL,78,0.702,0.708,10,-5.366,0,0.0547,0.201,0.0,0.118,0.713,147.98,198408,4
237,Phoenix Project,プレインエイジア,2l6U83Jb2lhQDjWMNICu3s,22,0.267,0.77,5,-3.025,0,0.0583,0.0218,0.764,0.133,0.308,160.025,246545,4
238,Lil Yachty,NBAYOUNGBOAT,6K2anECyrckidwf5wxS78Q,74,0.769,0.807,11,-2.966,1,0.306,0.0515,0.0,0.111,0.364,82.422,139845,4
239,fredo disco,green beans (11-11-18),39wJkkpRgTLnXSQaczJjQx,15,0.598,0.124,2,-18.804,1,0.0545,0.845,0.0,0.111,0.58,163.649,208537,4
240,Lil Baby,Close Friends (Lil Baby & Gunna),5nzhL67GpF9szXWg5y509A,75,0.676,0.578,10,-4.669,0,0.375,0.0509,0.0,0.0796,0.698,158.896,203881,4
241,Tower Of Power,What is Hip? / Soul Power - Live,31HBOp8Ylh9GgdV5nkVYIx,20,0.523,0.935,11,-6.41,0,0.105,0.107,1e-05,0.919,0.54,115.464,565000,4
242,Bad Bunny,MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,80,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4
243,Maor Levi,Light Years (Mixed),5GXB3fgvG6X3abeWMh3yeT,19,0.436,0.943,8,-5.866,1,0.0458,3.86e-06,0.671,0.315,0.541,132.013,72720,4
244,Lil Yachty,Yacht Club (feat. Juice WRLD),5R2rsbwCDXORX2tLfprRmM,74,0.721,0.508,7,-7.496,1,0.394,0.317,0.0,0.153,0.457,159.911,166343,4
245,HammerFall,Legacy of Kings - Remastered 2018,7fIU5AfcXO7zu10z7vMCDw,24,0.476,0.994,1,-4.931,0,0.106,4.16e-06,0.105,0.272,0.252,134.952,253466,4
246,Morgan Wallen,Talkin' Tennessee,7szRiHu6r91o2Po9GTPN4c,72,0.702,0.711,6,-6.697,0,0.0248,0.568,0.0,0.104,0.498,99.988,221880,4
247,HammerFall,Stronger Than All - Remastered 2018,4TnPn0aRAGMYjW36g3gIYp,22,0.558,0.987,1,-4.635,1,0.0748,1.29e-05,0.252,0.207,0.406,117.99,268891,4
248,Ariana Grande,God is a woman,5OCJzvD7sykQEKHH7qAC3C,81,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,4
249,Tower Of Power,Ain't Nothing Stopping Us Now - Live,1MCxm50gzIFpPDfOkECNrP,21,0.629,0.909,0,-7.361,1,0.142,0.299,2.65e-05,0.848,0.818,118.929,156400,4
250,Trippie Redd,Dark Knight Dummo,4apiNNK0jp9uqn3JDG9My1,75,0.28,0.821,8,-2.864,0,0.111,0.167,0.0,0.139,0.254,181.444,256163,3
251,015B,From June to January,305sLxR7p1P2xJkgsd17hJ,20,0.475,0.392,8,-7.042,1,0.0367,0.79,0.0,0.13,0.28,145.442,239867,4
252,Tyler Childers,Shake the Frost (Live),19MkwMrRjO7773zpuGss1o,72,0.447,0.341,2,-9.769,1,0.0457,0.806,2.05e-06,0.686,0.371,138.969,175120,4
253,fredo disco,space date (4-16-18),4H7HjdjlgRO5KIAfU83IN7,15,0.735,0.297,8,-8.218,1,0.0522,0.462,0.0158,0.133,0.354,119.235,204460,4
254,fredo disco,tomorrow (10-16-18),5yEeCItAyL147KZIdh8L3B,14,0.526,0.0864,11,-20.398,1,0.0838,0.842,3.48e-06,0.0849,0.644,123.341,208800,4
255,Curren$y,The Count (feat. Wiz Khalifa),171PWhxgdrIOgcAiBPO3Gr,75,0.385,0.757,0,-5.96,1,0.167,0.709,0.0,0.235,0.469,82.673,194595,4
256,015B,Sangsu Station Exit 2,3jlIbLd7uPOwwBoQzMSg6l,20,0.912,0.586,7,-4.148,1,0.0916,0.251,0.000101,0.0788,0.824,129.991,184373,4
257,Lauren Daigle,You Say,6Up545NUflOiXo8cEraH49,77,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693,4
258,Hilnigger,Man of the Year 2018,4QpX7ak5BP9nhiWcfd2NCj,13,0.732,0.834,6,-6.079,1,0.375,0.0744,0.0,0.562,0.538,120.163,210280,4
259,AJR,Burn The House Down,0TkJIyL69RAUIbNwGub6uR,71,0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353,212374,4
260,Tower Of Power,Soul with a Capital S - Live,12jcD7uelPlq8eIAcTcpKc,21,0.629,0.933,0,-8.542,1,0.198,0.203,9.14e-05,0.796,0.447,124.71,367680,4
261,Dean Lewis,Be Alright,3EPXxR3ImUwfayaurPi3cm,82,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,4
262,Mila J,Happy New Year,3Z1pHQXwojFHLEoYAzO8TB,12,0.568,0.291,1,-5.989,1,0.0525,0.569,0.0,0.124,0.326,131.766,101818,4
263,Bazzi,Mine,7uzmGiiJyRfuViKKK3lVmR,78,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4
264,Ferry Corsten,Safe With Me (Mixed),7b6J1jpO6lyFrwBizOSvnB,23,0.515,0.861,7,-6.383,1,0.0338,2.77e-05,0.00652,0.0993,0.593,130.027,103387,4
265,BETWEEN FRIENDS,affection,2lTtnKQgjbrBA1qnOFhBkP,76,0.273,0.565,2,-7.283,1,0.248,0.516,1.68e-06,0.0855,0.298,179.518,235226,4
266,WALK THE MOON,Shut Up and Dance,514UyA6vs36fYBzrbFT4jB,21,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4
267,Dan + Shay,Tequila,42fw0rxRO2xbesF6mJfd4Y,74,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,4
268,fredo disco,somboody else (10-6-18),051gp8TC4mnkHuk17dvfmB,13,0.718,0.172,2,-18.401,1,0.0661,0.854,0.0,0.138,0.71,145.017,241655,4
269,Juice WRLD,Used To,0WZFN4E8HrmGUU0EMyKQ8c,74,0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.2,84.504,176443,4
270,fredo disco,the way i used to (8-29-18),31h65tw2SRcfOTSGAeBnoP,13,0.53,0.322,4,-7.142,1,0.0306,0.647,4.79e-06,0.47,0.447,94.771,188546,4
271,Migos,Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP,78,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4
272,015B,The First Penguin,5a8YCIlIUMa10gVQXV6keA,19,0.732,0.623,11,-4.665,0,0.0366,0.459,0.0,0.136,0.524,100.008,245320,4
273,Young Dolph,Major (feat. Key Glock),3Yt2ph8Ko0JBANpdawzSF2,72,0.907,0.651,6,-5.661,0,0.312,0.0111,0.000433,0.108,0.637,147.026,195547,4
274,Octobre,Next Year in Asia - Remasterisé en 2018,6uXMLAfXacTOJSBDKmYdzs,12,0.48,0.774,9,-6.992,1,0.0544,0.0528,0.645,0.0702,0.392,137.832,324240,4
275,Cardi B,Money,2GGMabyHXnJmjY6CXhhB2e,76,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,183527,4
276,Giuseppe Ottaviani,Till The Sunrise,3Yi51Q0R7zQECfyyNKOoaD,29,0.529,0.996,1,-3.646,0,0.0406,0.0263,0.926,0.161,0.539,139.999,169714,4
277,Cardi B,Bodak Yellow,6KBYefIoo7KydImq1uUQlL,75,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4
278,Jeremy Vancaulart,Hurt (Mixed),6u3GnTCcGq7Aoh1UvinWpj,23,0.483,0.953,6,-5.803,1,0.0407,6.84e-06,0.0179,0.282,0.194,130.93,87432,4
279,Gucci Mane,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,78,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,4
280,Tower Of Power,"You're So Wonderful, So Marvelous - Live",2tulGR8NxwJRW0ljzfy8ge,20,0.502,0.823,9,-6.392,1,0.0507,0.522,0.0,0.596,0.854,126.527,186827,4
281,Sean Paul,No Lie,48QmG1dfvMuYLxMPt7KSRA,87,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,221176,4
282,Tower Of Power,Stop - Live,5Jyf404nekVxCekoHBmL2R,19,0.56,0.774,2,-7.647,1,0.174,0.268,0.0,0.823,0.565,94.771,274400,4
283,Charlie Puth,Attention,5cF0dROlMOK5uNZtivgu50,83,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4
284,HammerFall,Dreamland - Remastered 2018,6K1ZpUBUUN4LjVPbyL5z8u,21,0.447,0.994,6,-4.534,1,0.147,6.74e-06,0.563,0.282,0.151,139.903,341173,4
285,Lil Mosey,Noticed,7zLYKWcXnYeHHWidalz7rj,77,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,165000,4
286,fredo disco,"peace, love, and los burritos (1-3-18)",0jWB2jSum7AOKRiKlAGg7M,13,0.517,0.36,9,-9.202,1,0.0904,0.889,0.0,0.326,0.0593,82.94,213708,4
287,BlocBoy JB,Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,76,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263,4
288,fredo disco,tortoise (11-17-18),5kYg3zGhBTwENV8STw6NaQ,13,0.909,0.0131,9,-30.358,0,0.0599,0.745,1.15e-05,0.0985,0.732,115.213,135652,4
289,Juice WRLD,I'll Be Fine,0INehbMZOFPnaPBAjK97i3,74,0.523,0.678,8,-6.071,1,0.0692,0.000616,0.0,0.142,0.277,159.909,244194,4
290,fredo disco,father jeans (4-5-18),54juJJ8xq4KVSIWN3RwUYH,14,0.544,0.41,9,-6.481,1,0.0381,0.815,0.00437,0.118,0.409,136.978,270367,4
291,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,74,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
292,Audien,Higher (Mixed),2C5oH6NzDPeOlhAUzVRw19,23,0.604,0.837,6,-6.193,1,0.051,0.00231,0.0147,0.111,0.677,128.031,74973,3
293,Fatboibari,Moonlight Shawty,7wkgkIBYBH3xV2ob9Zmh87,76,0.671,0.184,5,-15.541,1,0.123,0.835,0.0011,0.0794,0.128,106.04,167995,4
