,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
147,Pink Floyd,"High Hopes - Early Version, 1994 Recording",64dwO6k2xQYy4cuNdsyNdI,30,0.608,0.259,0,-13.58,0,0.03,0.349,0.00377,0.143,0.192,148.156,415827,4
148,DaBaby,BOP,6Ozh9Ok6h4Oi1wUSLtBseN,79,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715,4
149,Lil Tecca,Ransom,1lOe9qE0vR9zwWQAOk6CoO,81,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131240,4
150,Pink Floyd,A New Machine Part 1 - 2019 remix [Live],6YMhcLIayOfKNPnWW3GgkZ,24,0.201,0.361,7,-18.111,0,0.043,0.772,0.00453,0.699,0.352,86.32,95507,3
151,Doja Cat,Tia Tamera (feat. Rico Nasty),1uNePI826aqh9uC9pgbeHU,79,0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884,211013,4
152,Pink Floyd,Comfortably Numb - Live at Knebworth 1990,6jIoGDMRysca2lGg7KYGmV,28,0.225,0.578,11,-11.492,0,0.0365,0.0055,0.0146,0.864,0.149,132.915,463000,4
153,Ariana Grande,"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,83,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,4
154,Pink Floyd,The Great Gig In the Sky - 2019 remix [Live],7E8gTMba691uccLbmPJ0ya,25,0.287,0.446,5,-10.027,1,0.0319,0.436,0.000826,0.718,0.135,121.359,291000,4
155,Arizona Zervas,ROXANNE,696DnlkuDOXcMAnKlTgXXK,82,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5
156,Outkast,Hey Ya!,1QoCMhH72F9MFDspvkfqId,29,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213,4
157,A$AP Ferg,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",5oady7OSE7dH7LHiqmb3Cr,77,0.737,0.597,7,-7.333,1,0.119,0.292,0.0,0.13,0.449,92.049,222987,4
158,Johann Strauss II,"Im Sturmschritt, Polka schnell, Op. 348",5fgaMXxvNov69TEMDyVTpQ,30,0.657,0.474,10,-16.206,1,0.0405,0.901,0.924,0.333,0.837,91.265,132880,4
159,H.E.R.,Could've Been (feat. Bryson Tiller),6oEVnWKgPqIEPc53OYDNqG,78,0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-06,0.249,0.408,102.679,252747,4
160,Jonas Brothers,Sucker,22vgEDb5hykfaTwLuskFGD,82,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027,4
161,Pink Floyd,Shine On You Crazy Diamond (Parts 1-5) - Live at Knebworth 1990,08cSHYIgFt69siP7pxDSL2,27,0.24,0.453,7,-12.11,0,0.036,0.218,0.0822,0.936,0.0997,144.296,677440,3
162,Cavetown,Juliet,45ROR8UMn60YEVQnDy0uVF,81,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,4
163,The Du-Ettes,Every Beat of My Heart (2019 Remaster),1mW7a8R9Kvf0iZJdElnb8s,17,0.474,0.51,11,-12.03,0,0.0341,0.00383,0.734,0.106,0.831,126.906,162410,4
164,Taylor Swift,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,81,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427,4
165,Pink Floyd,Lost for Words - Tour Rehearsal 1994,0J1rqXgA2di8SAwf6flmcY,28,0.667,0.459,0,-13.939,1,0.0282,0.183,0.0248,0.121,0.351,98.033,334880,4
166,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),2gTdDMpNxIRFSiu7HutMCg,79,0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,169397,4
167,City Blues Connection,When I Was a Boy,280jfwg3Ig2oN9HLVLUEdY,26,0.675,0.503,5,-9.77,1,0.0273,0.191,9.23e-05,0.0834,0.901,112.474,141990,4
168,Harry Styles,Fine Line,6VzcQuzTNTMFnJ6rBSaLH9,81,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,377960,4
169,Sarah Shook & the Disarmers,"Years - Live Session, Austin, TX, 2019",3dSutNwb0CbqoeiuavGpm6,13,0.367,0.85,0,-6.086,1,0.0446,0.0639,0.0,0.284,0.792,141.045,214120,4
170,Mustard,Pure Water (with Migos),3j84U36KvLeXNDPv4t5pI8,78,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,192471,4
171,Varien,The Language of Angels - 2019,3k2MkxcvfktUghWvqNjlrw,18,0.575,0.883,10,-5.319,0,0.0452,0.0108,0.901,0.144,0.159,140.025,205714,4
172,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),6MF4tRr5lU8qok8IKaFOBE,76,0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,202040,4
173,Ulrich Schnauss,In Between the Years - 2019 remaster,18S34kArszgBIkOsP4XSEI,15,0.202,0.49,3,-14.079,0,0.0555,0.919,0.964,0.119,0.0324,93.076,232040,4
174,Doja Cat,Rules,1TMWcbxL5YF8rKsFHv5hAP,80,0.651,0.724,7,-5.457,1,0.166,0.172,0.0,0.13,0.686,144.146,187040,4
175,"Joseph Hellmesberger, Jr.",Entr'acte-Valse,0z3SZVPIfl1TGHpyyye6oi,35,0.113,0.034,4,-32.991,1,0.0475,0.883,0.204,0.0865,0.133,181.306,169280,3
176,Roddy Ricch,High Fashion (feat. Mustard),07KXEDMj78x68D884wgVEm,77,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,220487,4
177,City Blues Connection,40 Years (Radio Version),77fnwiIbXuAxbuws4zCrk1,21,0.601,0.728,7,-5.971,1,0.0596,0.128,2.32e-05,0.136,0.761,111.0,219577,3
178,Lana Del Rey,Doin' Time,0Oqc0kKFsQ6MhFOLBNZIGX,83,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,202193,4
179,The Bloody Beetroots,Warp 2.0 (feat. Steve Aoki),2gv6DUg1dSwgsIHrhLsFv6,23,0.72,0.782,6,-3.144,0,0.334,0.00125,0.873,0.051,0.597,130.052,190154,4
180,Post Malone,Goodbyes (feat. Young Thug),0t3ZvGKlmYmVsDzBJAXK8C,80,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853,4
181,Toploader,Dancing in the Moonlight,6U7EtCQPu6ekchmVj2KIJs,25,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,232693,4
182,Jeremy Zucker,you were good to me,4CxFN5zON70B3VOPBYbd6P,80,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128,219147,4
183,NerdOut,The 2019 Gaming Rap Up,1YWNHUhOGcTc9rpAbyJDgL,16,0.516,0.812,9,-6.261,1,0.438,0.0203,0.0,0.28,0.467,86.863,280660,5
184,Cavetown,Boys Will Be Bugs,6suYoN4gFkanqOBn5yRnJC,79,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,329050,4
185,The Kelly Family,I Can't Help Myself - Live 2019,1jUnRniqTMKfA7hVFjTEhT,19,0.502,0.406,2,-8.07,1,0.0292,0.178,0.0,0.944,0.489,96.856,167787,4
186,Polo G,Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,78,0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,195587,4
187,DJ Hooligan,Hear You Now (Mixed) - Graham Bell 2019 Remix,0S7LO7XAAJvm60K0IF4stE,21,0.547,0.93,3,-7.497,0,0.0472,0.000147,0.512,0.0995,0.757,128.016,52499,4
188,Lil Uzi Vert,Sanguine Paradise,3XiNC94b4Tq1xwv70sQJGN,75,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,243976,4
189,City Blues Connection,Love My Baby,6pnr5rbWpqfJVdYExzBerX,23,0.527,0.771,11,-7.183,0,0.0483,0.0143,5.38e-06,0.328,0.556,119.966,162067,4
190,Bazzi,Paradise,0Rx0DJI556Ix5gBny6EWmn,78,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,169038,4
191,City Blues Connection,Nanna,1LPUYsO2ykLhhXaviC1jRF,23,0.529,0.381,2,-10.27,1,0.104,0.874,0.376,0.217,0.543,139.54,157435,4
192,Bad Bunny,Vete,5DxXgozhkPLgrbKFY91w0c,82,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024,4
193,City Blues Connection,I Do Not Play No Rock ’N’ Roll,4BqUSOYHUSAd4spDUTSyur,23,0.56,0.852,7,-7.493,1,0.0468,0.00149,0.0,0.327,0.714,145.429,148393,4
194,"Tyler, The Creator",I THINK,4f8Mh5wuWHOsfXtzjrJB3t,76,0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075,212013,4
195,City Blues Connection,I Ll Sing the Blues for You (1982 Version),4VCA5ch3vkWwydG6IIXhvt,23,0.608,0.415,6,-9.446,1,0.115,0.847,0.01,0.22,0.356,111.918,178538,4
196,Doja Cat,Like That (feat. Gucci Mane),4EivmOT13NMpNSfTKn9p4s,79,0.879,0.498,4,-6.027,0,0.18,0.239,0.0,0.0967,0.405,106.044,163173,4
197,Satanic Togas,2019 the Year Phunk Broke,4FvBLjxQeIcSS66aSzKg7e,14,0.336,0.929,9,-3.921,1,0.0587,0.238,0.602,0.324,0.525,106.416,68750,4
198,Tyler Childers,All Your'n,0fCwTrRNfoNk962ati8n2K,73,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,218280,4
199,City Blues Connection,Miniskirt,2X7geKHx6MZgRFQ8Yp6XSP,23,0.333,0.824,2,-8.734,1,0.121,0.000664,7.91e-05,0.163,0.716,158.396,120175,4
200,girl in red,bad idea!,1M4Ud66z18wuIq3oOxqVHa,79,0.511,0.806,1,-6.093,1,0.0481,0.03,0.0465,0.252,0.41,162.04,219638,4
201,City Blues Connection,Pittsburgh,6NYyqwOlbuiApC2I0BkGUx,23,0.487,0.612,9,-10.193,1,0.0708,0.031,0.0525,0.105,0.84,116.814,168171,4
202,awfultune,I Met Sarah in the Bathroom,0mr8FAnN9X70p5KRUwMIJx,79,0.675,0.408,0,-10.861,1,0.142,0.901,0.000714,0.16,0.229,90.111,121375,4
203,iKON,LOVE SCENARIO - Live,48ufDRy8xvYUXWeg4PD3Tz,26,0.609,0.645,7,-8.321,1,0.0332,0.306,0.0,0.486,0.489,117.978,215288,4
204,Lewis Capaldi,Bruises,4Of7rzpRpV1mWRbhp5rAqG,81,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,220492,4
205,Pitbull,Timber (feat. Ke$ha),2sTvZNvGmebdDZ0Sa8tdHn,25,0.589,0.966,11,-4.106,1,0.0972,0.03,0.0,0.147,0.802,129.983,204200,4
206,YNW Melly,Suicidal,1iSqfoUFnQwV0QW1EfUit8,78,0.735,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.004,222997,4
207,City Blues Connection,Mississippi Girl,77p8KXFIfkkeXLVmr3P14E,22,0.359,0.673,11,-8.749,0,0.0793,0.0611,2.03e-05,0.339,0.581,112.964,177119,4
208,JP Saxe,If the World Was Ending (feat. Julia Michaels),2kJwzbxV2ppxnQoYw4GLBZ,81,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4
209,Kanto,MELTING,1uO3h6GtQ4Q57HMOBP7WiX,26,0.738,0.933,11,-3.126,0,0.0749,0.148,0.0,0.365,0.73,119.973,191644,4
210,Kehlani,Nights Like This (feat. Ty Dolla $ign),6ZRuF2n1CQxyxxAAWsKJOy,78,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,201788,4
211,DJ Fleg,Tema Two,1wyPtBObonilpDyt3OA7HI,35,0.794,0.919,3,-4.828,0,0.0521,0.012,0.91,0.0768,0.924,115.618,127109,4
212,Falling In Reverse,Popular Monster,4GssB27iJeqmfGxS94Tfij,77,0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,220537,4
213,Garden Of Delight,The Nevercomebacksong (2019),5kIsZi0bVV8mVjxJ9U72S5,17,0.533,0.924,9,-5.795,1,0.0348,0.00419,9.82e-05,0.217,0.91,160.029,164960,4
214,Sam Fischer,This City,3H3r2nKWa3Yk5gt8xgmsEt,81,0.605,0.377,11,-6.213,1,0.0443,0.733,0.0,0.0808,0.519,73.877,194853,4
215,Chinese Yang Qin Relaxation Man,Chinese Five Elements,5kDjpQ0OgPVGmJWEBdN8vP,24,0.804,0.134,4,-20.5,0,0.0422,0.973,0.859,0.121,0.389,74.975,189774,4
216,BROCKHAMPTON,SUGAR,6U0FIYXCQ3TGrk4tFpLrEA,77,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533,4
217,Johann Strauss II,"An der schönen blauen Donau, Walzer, Op. 314",51ShxhMLC9rwtz16B4qqaN,21,0.284,0.0539,2,-21.149,1,0.0356,0.964,0.78,0.286,0.175,94.469,624812,1
218,JACKBOYS,OUT WEST (feat. Young Thug),6gi6y1xwmVszDWkUqab1qw,80,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,157712,4
219,Ruben de Ronde,Shadow Of Us (Electronic Family 2019 Anthem) [Mixed],4kjo0hW3MoWsauPX2rkcdB,19,0.558,0.897,1,-8.977,1,0.0432,0.000427,0.0678,0.302,0.411,130.029,58160,4
220,Quality Control,Baby (Lil Baby feat. DaBaby),5MPPttjfGap2C6j6eKcO6J,74,0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,142417,4
221,Dead & Company,"New Years Countdown - Live at Chase Center, San Francisco, CA, 12/31/2019",0RsmdkHecO2Bv0sLC0STGS,9,0.242,0.672,5,-18.864,1,0.0972,0.121,0.595,0.645,0.041,103.348,513075,4
222,Rod Wave,Heart On Ice,591ks2A0o7ratTpiRdI7M6,74,0.732,0.387,10,-8.47,0,0.0741,0.0493,0.0,0.141,0.242,157.875,159670,3
223,Johann Strauss II,"Lob der Frauen, Polka Mazurka, Op. 315",5MgjArL3UZx23VQGbpAPbE,22,0.317,0.00905,2,-26.627,1,0.0406,0.971,0.658,0.286,0.238,125.382,258093,3
224,Ralph Castelli,Morning Sex,2fGRJzoiYJYAzlQAyBONMb,76,0.81,0.353,6,-9.536,1,0.0437,0.0473,0.000104,0.082,0.731,124.991,175313,4
225,NerdOut,The 2019 Big Screen Rap Up,1P8l2JHVCwronQbjV4ytTK,15,0.657,0.577,7,-8.297,0,0.0436,0.109,0.0,0.107,0.178,92.01,248712,4
226,A-Wall,Loverboy,0qXP5fMhxGzxALOkXYUxfP,77,0.604,0.466,0,-10.093,1,0.0315,0.649,0.0334,0.093,0.499,120.045,224520,4
227,WALK THE MOON,Shut Up and Dance,514UyA6vs36fYBzrbFT4jB,21,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4
228,Dan + Shay,"10,000 Hours (with Justin Bieber)",2wrJq5XKLnmhRXHIAf9xBa,81,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,167693,4
229,Teen Suicide,New Years Eve (2012 demo),6nButV01Bdu7Y3Zvt0QAev,12,0.288,0.421,4,-6.422,1,0.0328,0.387,0.786,0.158,0.648,91.168,99393,4
230,Jhay Cortez,No Me Conoce - Remix,4R8BJggjosTswLxtkw8V7P,82,0.806,0.786,10,-3.831,0,0.0741,0.145,0.0,0.0935,0.58,91.973,309120,4
231,City Blues Connection,Too Late for Prayin’,2uIpqTkSKTPU0em4MnspAW,20,0.452,0.311,9,-10.984,0,0.0604,0.962,0.0822,0.175,0.522,162.819,185062,4
232,XXXTENTACION,bad vibes forever,03eJ2DclFWXYU8GWgANdmZ,77,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,150475,4
233,City Blues Connection,Apolitical Blues,0vMAcIbIlbw1LbacddSJLh,20,0.656,0.699,4,-6.544,0,0.0583,0.0401,0.0,0.159,0.575,114.106,229360,4
234,Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,2xyx0o4xNOLLjBSbOOdcbA,77,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227,4
235,City Blues Connection,I’m Ready,6rbNBCvy9Euk80QcPCZCY6,20,0.609,0.581,9,-8.547,0,0.0423,0.113,5.66e-06,0.199,0.961,130.97,225106,4
236,Calibre 50,Si Te Pudiera Mentir,3p6eieHX6oEOzJStPtEsLu,85,0.764,0.585,2,-7.796,1,0.0305,0.348,0.00294,0.369,0.89,90.013,255640,4
237,City Blues Connection,Help Me,2LP9TnB9z4kXlPpmza8epo,20,0.547,0.667,0,-8.892,1,0.038,0.119,5.04e-05,0.166,0.95,138.522,216903,4
238,Harry Styles,She,6SQLk9HSNketfgs2AyIiMs,79,0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,362653,3
239,City Blues Connection,Tough Times,3fpUY2Ia7UdbZT7EI4ZN9p,20,0.477,0.616,11,-7.319,1,0.0612,0.0982,2.5e-05,0.268,0.841,124.231,232147,4
240,DaBaby,Suge,2gwkD6igEhQbDQegRCcdoB,75,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,163320,4
241,City Blues Connection,Special Medicine,44C0y5CkjTYxhPvOrfdJou,20,0.48,0.378,4,-11.007,0,0.0544,0.377,0.000455,0.301,0.602,84.825,239224,4
242,Melanie Martinez,Teacher's Pet,5o5akY9xnEk6lpMkD8RwD9,79,0.686,0.794,7,-6.136,0,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893,3
243,FUTURECODE,The Connection (Mixed),5Su4cMv9kGpQiQVTb4XSVE,22,0.411,0.768,3,-6.87,0,0.101,0.000455,0.0108,0.454,0.378,128.532,44597,4
244,Billie Eilish,you should see me in a crown,3XF5xLJHOQQRbWya6hBp7d,79,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,180953,4
245,Fatum,All In (Mixed),3u0RybfPbpdHrEGTMA8Aql,21,0.61,0.838,0,-8.878,0,0.0525,4.54e-05,0.0145,0.206,0.258,130.012,59109,4
246,"Tyler, The Creator",A BOY IS A GUN*,1nXZnTALNXiPlvXotqHm66,75,0.417,0.689,2,-8.302,0,0.178,0.575,0.0,0.496,0.505,79.568,210253,4
247,Bad Company,Rock 'n' Roll Fantasy - 2019 Remaster,6178qmfMOZxApPcw1LtbyL,10,0.597,0.699,2,-6.211,1,0.0272,0.0157,2.8e-06,0.112,0.918,112.716,199507,4
248,Marshmello,One Thing Right,4hPpVbbakQNv8YTHYaOJP4,76,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,181824,4
249,iKON,声をきかせて - Live,6WBduwTVdCFOG3jWR2N3sq,27,0.649,0.699,5,-7.327,1,0.0451,0.125,0.0,0.834,0.612,119.98,246141,4
250,Jason Aldean,Got What I Got,4TCc369aRPRubv1m8R1TBG,72,0.512,0.58,3,-6.658,0,0.029,0.621,1.72e-05,0.513,0.303,159.847,178147,3
251,Calvin Harris,Slide (feat. Frank Ocean & Migos),0fYj3VXduuxJ61E3w0OpTE,19,0.737,0.795,1,-3.3,0,0.0545,0.498,1.19e-06,0.254,0.512,104.066,230813,4
252,Billie Eilish,listen before i go,0tMSssfxAL2oV8Vri0mFHE,78,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,242652,3
253,Ferry Corsten,1997 (Mixed),12MJgOjakQQuGrrqn8746Z,21,0.401,0.973,0,-8.221,1,0.0545,1.9e-06,0.872,0.428,0.551,129.978,59020,4
254,Ali Gatie,It's You,5DqdesEfbRyOlSS3Tf6c29,82,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,212607,4
255,Armin van Buuren,A State Of Trance Year Mix 2019 (Mixed) - Intro: Music Lesson with Mr. Briggs,74Pg4UDBZBZJMqPSXGz7nI,16,0.539,0.575,6,-9.387,1,0.567,0.34,0.0,0.112,0.605,129.989,160800,4
256,Lil Tecca,Love Me,4e0FYxSROat25pH16zMTZI,78,0.719,0.538,11,-6.897,0,0.28,0.632,0.0,0.135,0.803,204.132,117013,4
257,The Kelly Family,Baila Mi Corazon - Live 2019,1QSZvE4s4bjgouKiNry2h8,15,0.564,0.715,5,-6.567,0,0.0536,0.0949,0.0,0.721,0.642,113.405,200733,4
258,Polo G,Chosen 1,40QrLHWdsxyXLAdjJG4Rxs,76,0.77,0.576,8,-11.845,0,0.339,0.138,0.0,0.08,0.364,166.162,127200,4
259,The Chainsmokers,Don't Let Me Down (feat. Daya),0BoNfRmagNn4HHYOoitdMK,21,0.533,0.869,11,-5.093,1,0.173,0.156,0.00538,0.136,0.425,159.805,208373,4
260,Juice WRLD,Flaws And Sins,0flSGzqHO12p9fU9kqaHGE,75,0.709,0.662,8,-4.55,1,0.0767,0.00966,0.0,0.108,0.439,150.047,218349,4
261,Super8 & Tab,Stardust (Mixed),5oYAug7a1WDOizJfQOnExb,22,0.495,0.776,1,-8.316,1,0.0434,1.44e-06,0.848,0.0748,0.635,130.98,51293,4
262,Sub Urban,Cradles,1y4jsQt7MjnZhiD1L6qFBC,74,0.534,0.589,1,-1.865,1,0.325,0.256,6.02e-05,0.176,0.632,78.616,209829,4
263,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),5bDrb5U9wtV4tzeiVhw7kO,21,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,369627,4
264,Ariana Grande,"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,79,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,4
265,Super8 & Tab,Trigger (Mixed),4dBIoHDAdcGFm0vWNc117P,21,0.466,0.715,11,-9.884,0,0.0908,0.000132,0.676,0.248,0.453,129.931,44333,4
266,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),7CZyCXKG6d5ALeq41sLzbw,77,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573,4
267,Markus Schulz,Far (Mixed) - Fisherman Festival Mix,36Y9HmC7VE4a6999xWYOKr,20,0.529,0.922,7,-7.471,1,0.333,0.000128,0.0,0.824,0.58,129.989,51713,4
268,Sasha Alex Sloan,Dancing With Your Ghost,1TQXIltqoZ5XXyfCbAeSQQ,82,0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,197732,4
269,Roman Messer,Magic Fly (Mixed),1fkyAoE2TBq3b53BHnYAhL,20,0.414,0.979,7,-8.302,0,0.0583,1.23e-05,0.918,0.131,0.591,130.013,59080,4
270,Lil Nas X,Old Town Road - Remix,2YpeDb67231RjR0MgVLzsG,82,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4
271,Andrew Bayer,Magitek (Mixed),1nUBHehZrw0CZAhYKQKnMq,21,0.506,0.925,11,-8.572,0,0.0538,9.16e-05,0.17,0.454,0.429,127.988,60013,4
272,Taylor Swift,You Need To Calm Down,6RRNNciQGZEXnqk8SQ9yv5,79,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
273,Planet Perfecto Knights,ResuRection (Mixed) - Maurice West Remix,72rosE3pNYw0905HQFnjqm,22,0.652,0.886,4,-7.406,0,0.066,0.0173,0.322,0.4,0.515,130.096,66453,4
274,Lil Tecca,Ransom (with Juice WRLD) - Remix,2WsuSYJNXGKXVYkHPnq2yp,76,0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,171253,4
275,The Kelly Family,Good Neighbor - Live 2019,7tdGCr7XkBTdyFqZNdSqeS,14,0.462,0.759,5,-6.851,1,0.0341,0.0172,0.0,0.955,0.565,97.127,185440,3
276,Idina Menzel,Into the Unknown,3Z0oQ8r78OUaHvGPiDBR3W,77,0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,194848,5
277,Il Volo,O Holy Night - 2019,2KI6cNEFGOHt8km2kuSEse,8,0.123,0.349,2,-8.139,1,0.0331,0.932,1.54e-05,0.148,0.157,173.576,218287,4
278,J Balvin,QUE PRETENDES,25ZAibhr3bdlMCLmubZDVt,81,0.639,0.791,10,-4.443,0,0.253,0.0275,0.0,0.362,0.939,92.603,222347,4
279,Christmas 2019,It's the Most Wonderful Time of the Year,387R5Lk8eIN4bhrzj1IDJF,13,0.482,0.501,7,-4.905,1,0.0271,0.7,0.000655,0.148,0.667,101.597,149682,3
280,Tones And I,Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,81,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,4
281,FUTURECODE,Dancing In The Rain (Mixed),0oZrysr2D34Ny6UOBXLk7h,19,0.561,0.892,0,-7.747,0,0.0438,0.000552,0.000128,0.37,0.588,130.02,88587,4
282,TOKYO’S REVENGE,GOODMORNINGTOKYO!,0Q2n5yzl2XRqYbV77tZNYp,75,0.907,0.539,4,-7.782,1,0.36,0.0408,0.0,0.253,0.664,124.918,150115,4
283,Cosmic Gate,Need To Feel Loved (Mixed),1bB9MnstJVnAqQSZxh1voj,21,0.483,0.906,7,-9.039,1,0.0604,3.39e-05,0.0126,0.334,0.85,130.023,73880,4
284,Post Malone,Enemies (feat. DaBaby),0Xek5rqai2jcOWCYWJfVCF,76,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760,4
285,Above & Beyond,Flying By Candlelight (Mixed) - Above & Beyond Club Mix,5xR5gplGfY2SROna7xrrO5,21,0.494,0.921,1,-8.424,1,0.0525,0.000693,0.00389,0.171,0.584,128.054,89958,4
286,PUBLIC,Make You Mine,5iFwAOB2TFkPJk8sMlxP8g,79,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,232907,4
287,Omnia,U (Mixed),34z03tVNq7XHCodbiK9WIS,21,0.439,0.849,8,-7.305,0,0.0374,0.00116,0.849,0.164,0.536,130.001,59080,4
288,Junior H,Ella,0tKl8ZVM6xJkhznvJAS3Nq,79,0.478,0.732,4,-4.342,0,0.0779,0.363,3.34e-06,0.0768,0.664,184.819,259403,3
289,Pharrell Williams,"Happy - From ""Despicable Me 2""",3Vf5cSN4mOt9rHqAsXgxQm,19,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,232720,4
290,JACKBOYS,GATTI,40mjsnRjCpycdUw3xhS20g,78,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,181145,4
291,iKON,KILLING ME - Live,0J5V2NMsc9OoW8CWRqNd05,22,0.572,0.576,2,-9.91,0,0.0464,0.27,0.0,0.735,0.481,128.037,228786,4
292,BANNERS,Someone To You,2f0pn9DkEJwAzXApnFh5cr,80,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988,219801,4
