,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
145,24kGoldn,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,88,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,140533,4
146,Ahmed Helmy,I'm The Future (Mixed),6PVcNY5Ffsm7q2NLmiXVl2,37,0.47,0.984,7,-7.216,1,0.0542,0.00208,0.288,0.374,0.526,132.294,72497,4
147,Fergie,Level Up (Mixed),3rKlJ6zHZf23MoN94Gnw3l,37,0.531,0.993,0,-6.217,1,0.044,0.000344,0.976,0.406,0.574,133.697,43347,4
148,Drake,Girls Want Girls (with Lil Baby),37Nqx7iavZpotJSDXZWbJ3,83,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,221980,4
149,Orjan Nilsen,Volt (Mixed),5ZNKVdPiM0BMYQz9uxIbTm,38,0.573,0.907,5,-7.694,0,0.127,1.83e-05,1.52e-06,0.861,0.416,132.029,58173,4
150,Cody Johnson,'Til You Can't,4k3lPl8YTKuY8c1HelVnm3,79,0.501,0.815,1,-4.865,1,0.0436,0.0513,0.0,0.106,0.46,160.087,224213,4
151,Rub!k,Everlast (Mixed),6DCMczgZOwnWjAnTZZAYoZ,37,0.502,0.976,10,-8.514,0,0.115,0.00959,0.99,0.296,0.566,131.994,58200,4
152,J. Cole,m y . l i f e (with 21 Savage & Morray),1D3z6HTiQsNmZxjl7F7eoG,81,0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021,218802,4
153,Gareth Emery,Calling Home (Mixed),4KUIxvCDoVtLgevugG95Av,37,0.355,0.913,6,-8.118,0,0.0371,0.000768,0.229,0.526,0.363,133.551,72427,4
154,Morgan Wallen,Cover Me Up,0mKnuxVkPi5h0kuvZl44VM,78,0.549,0.44,7,-8.192,1,0.0264,0.232,7.37e-06,0.107,0.214,128.01,293707,3
155,Dim3nsion,Shoganai (Mixed),31AbPUTdqaQjno37HauG4K,37,0.44,0.967,7,-8.582,0,0.0478,1.33e-05,0.714,0.269,0.757,133.978,57307,3
156,Sebastian Yatra,Dos Oruguitas,5rohUzwEoRsUvAA1Bf3DLo,82,0.423,0.355,0,-10.565,1,0.0454,0.761,0.0,0.0915,0.465,93.788,214613,4
157,Omnia,Paradise (Mixed),2gjhb3tnVbOvQN4trmBRZi,36,0.429,0.795,4,-7.684,1,0.0339,9.83e-05,0.000245,0.556,0.816,134.019,56160,4
158,Gareth Emery,Friendly Fires (Mixed),1BHyQ0pWPwYhy9MoiqRjLT,37,0.489,0.903,7,-8.407,1,0.0389,0.00514,0.0293,0.328,0.761,131.966,88400,4
159,Lost Frequencies,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,94,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,148197,4
160,Vigel,Human Inside (Mixed) - Avenia Remix,24bzXtg1cXXlq0dsZsBIlP,37,0.409,0.946,11,-7.634,0,0.0666,5.11e-05,0.919,0.194,0.514,131.368,43583,4
161,Lil Tjay,Calling My Phone,3J8EOeKLTLXORtWPpOU5bE,84,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458,4
162,Ahmed Helmy,King's Future (Mixed),1hCwFvKvWSm2vPpMzxIeNH,37,0.548,0.976,11,-6.821,0,0.0391,0.00733,0.924,0.352,0.846,134.026,42971,4
163,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),5W8jRrZ6tWrTrqnKRtIQBf,82,0.861,0.656,4,-7.867,0,0.425,0.104,0.0,0.0986,0.331,88.967,218210,4
164,Roman Messer,Heartbeat (Mixed),0sOmDHhnm1Yfd419a0BtSi,37,0.517,0.965,6,-7.265,0,0.0667,8.35e-05,0.969,0.421,0.519,134.033,43016,4
165,Nardo Wick,Me or Sum (feat. Future & Lil Baby),2HHLfzE7PkljuqyYU4vwmh,79,0.534,0.573,1,-6.757,1,0.414,0.00926,0.0,0.136,0.373,160.333,225533,4
166,Orjan Nilsen,Pantheon (Mixed),1oPKiCaIzsJGtSRrIospdv,37,0.453,0.989,6,-6.128,0,0.0739,9.55e-05,0.243,0.493,0.268,134.017,42973,4
167,Lil Nas X,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,88,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704,4
168,Steve Aoki,Music Means Love Forever (Mixed),3gjpkrcbJGQDOqGeq4Vh29,36,0.56,0.964,1,-6.417,1,0.0305,0.000208,0.916,0.174,0.741,130.106,58947,4
169,Morgan Wallen,More Than My Hometown,5OELUCYgOHKFAvCERnAvfS,78,0.62,0.869,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.019,216573,4
170,Beatsole,Ilanga (Mixed),6q0pmaeodL5mvnQmBoHdJe,36,0.615,0.791,1,-6.856,0,0.0557,2e-06,0.983,0.298,0.392,129.973,59067,4
171,Yeat,Sorry Bout That,4VHkjPgAis9JNfc1URn7zZ,80,0.73,0.643,6,-7.811,0,0.0984,8.47e-05,0.0,0.203,0.492,141.961,186018,4
172,Christina Novelli,My Guiding Light (Mixed),7z9ksQuLg0rmgQv44Sg5AC,36,0.487,0.895,11,-8.215,0,0.0401,3.14e-05,0.657,0.322,0.361,133.964,128960,4
173,Nicky Youre,Sunroof,3RfTeIrWS8LNrfHYwechtt,83,0.768,0.716,10,-5.11,1,0.0404,0.35,0.0,0.15,0.841,131.43,163026,4
174,Write Out Loud,Year In Review,1d46bi2hAM5ybzbh1dThmC,24,0.659,0.438,1,-8.333,0,0.0636,0.22,0.0,0.157,0.331,84.939,200179,4
175,Polo G,RAPSTAR,43PGPuHIlVOc04jrZVh9L6,81,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,165926,4
176,The National,29 Years - 2021 Remaster,7BeCxon082GMTXsHjzx7MS,24,0.509,0.288,0,-22.773,1,0.151,0.888,0.461,0.322,0.123,140.626,170840,1
177,Yeat,Turban,4aMxs74PXoQg2SLgjypcvb,80,0.669,0.682,1,-7.974,1,0.293,0.00165,0.0116,0.339,0.345,148.153,155742,4
178,Richard Durand,Made of Stone (Mixed),3siz1R0pjLGNdkVJ6d9wLd,36,0.432,0.978,8,-7.141,1,0.0638,0.000399,0.000326,0.738,0.642,131.972,65453,4
179,ACRAZE,Do It To It,20on25jryn53hWghthWWW3,92,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890,4
180,Markus Schulz,Tidal Wave (Mixed) - Will Atkinson Remix,76SauoS4Rx4yxbUFMe817G,36,0.473,0.988,6,-8.734,0,0.056,7.03e-05,0.0381,0.421,0.51,135.902,70600,4
181,Marshmello,Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1,86,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4
182,Giuseppe Ottaviani,Beautiful (Mixed),4iMfdRvItBKwgD9J7NfQTa,36,0.507,0.902,5,-8.154,0,0.0875,8.45e-05,0.0794,0.479,0.564,134.036,85973,4
183,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,86,0.87,0.523,1,-8.052,0,0.0602,0.433,2.07e-05,0.113,0.319,110.02,204764,4
184,Andrew Rayel,River (Mixed),3JmYStGWQx7f4bTzuT6QcN,36,0.494,0.889,1,-7.57,1,0.192,9.17e-05,2.11e-05,0.859,0.344,131.876,58187,4
185,Luke Combs,Doin' This,4GyD3o5hWoyCuYpdlzZlRL,79,0.593,0.552,1,-5.838,1,0.028,0.18,1.71e-05,0.11,0.39,115.0,254181,4
186,Richard Durand,Tree Of Life (Mixed),7bMVusVw0In2X0kthu0X8U,33,0.418,0.981,11,-8.244,1,0.0524,1.89e-06,0.795,0.338,0.693,134.981,56933,4
187,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),4eNOLmx8r2IJAVKvBBL1jv,80,0.808,0.639,1,-7.266,0,0.279,0.0802,0.0,0.15,0.395,118.0,144349,4
188,Klaus Doldinger,Das Boot - 2021 Remastered,64bt6qmrxlfzPean113phZ,25,0.439,0.448,2,-12.414,0,0.0252,0.188,0.901,0.129,0.121,75.044,223985,4
189,Summer Walker,No Love (with SZA),08SB2OtZkaliju77WYEKxk,81,0.707,0.618,1,-5.825,0,0.19,0.17,0.0,0.293,0.517,133.876,231498,4
190,015B,빅터를 기다리며,52k6I8gmQGgDCbJhu3tlfE,33,0.451,0.701,6,-4.005,1,0.0379,0.543,1.89e-06,0.0712,0.633,118.086,210107,5
191,Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),1dg3qy5DjoJodawfOCgrTP,82,0.88,0.575,6,-6.091,1,0.163,0.415,0.0,0.109,0.671,120.031,232048,4
192,Ben Gold,Change The World (Mixed),4vNfwWTVhB4KThdjvgZxi5,35,0.437,0.959,11,-8.138,0,0.0445,2.91e-05,0.866,0.244,0.583,134.051,42953,4
193,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),6cUHiQEECDl5m3WFGQ1GCR,78,0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,247714,4
194,Energy 52,Café Del Mar (Mixed) - Paul van Dyk's SHINE Remix,2MfoENc0KNvaGVqbXszkmy,36,0.595,0.997,4,-6.892,0,0.0428,1.49e-05,0.822,0.327,0.503,133.984,57320,4
195,Stephanie Beatriz,All Of You,4X25mFLehFnxa1TwtLKcE2,80,0.515,0.467,11,-10.623,1,0.0494,0.633,0.0,0.107,0.346,114.532,278440,4
196,David Forbes,Equator (Mixed),4MZ7s7SZ9eNTCwPOnvxBgN,35,0.415,0.969,8,-9.192,1,0.0453,2.35e-05,0.822,0.285,0.2,134.001,34320,4
197,Kanye West,Moon,7CC6UbCs4iGsePSzFxYxNn,80,0.319,0.236,5,-9.644,1,0.0318,0.898,1.62e-05,0.272,0.254,162.351,156091,4
198,Zaa,Yellow (Mixed) - Eugenio Tokarev Remix,0TJWnIiVZpS55xLVNO7GYY,35,0.472,0.992,6,-6.678,1,0.0884,1.47e-05,0.527,0.348,0.379,133.993,71640,4
199,Lil Tecca,LOT OF ME,2ZXxRC6V6AXzMdbLQZMHSB,79,0.704,0.537,0,-8.565,1,0.302,0.223,0.0,0.122,0.7,77.444,123871,4
200,ReOrder,You Should Know (Mixed),2yCXrqji8SdwbGKSiBEcrf,35,0.531,0.987,11,-7.577,0,0.0384,0.00032,0.138,0.114,0.885,136.027,70600,4
201,Jnr Choi,TO THE MOON,5vUnjhBzRJJIAOJPde6zDx,89,0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,152137,4
202,Armin van Buuren,A State Of Trance Year Mix 2021 (Mixed) - Outro - Power Of The Present,7g0qPCcuRO60Oqfx9N0uCq,29,0.433,0.556,0,-10.901,1,0.19,0.0811,3.37e-05,0.456,0.533,123.162,47987,4
203,BTS,Butter,1mWdTewIgB3gtBM3TOSFhB,90,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,164442,4
204,Alessandra Roncone,Feel The Trance Energy (TER Anthem) [Mixed],5pu7UhU2Pe7H4J5DijKnNO,35,0.385,0.991,1,-9.696,1,0.0796,2.23e-05,0.9,0.41,0.965,136.011,63520,4
205,Bruno Mars,Smokin Out The Window,3xVZYkcuWalGudeKl861wb,82,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,4
206,Roger Shah,Burasari (Mixed),74axr78YWM39N5O6rWkp2c,35,0.438,0.934,7,-9.425,1,0.0371,1.9e-05,0.777,0.228,0.7,133.997,57307,4
207,Bruno Mars,Leave The Door Open,02VBYrHfVwfEWXk5DXyf0T,85,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4
208,Armin van Buuren,For All Time (Mixed),2NuSFAleZc0JdDf1A6jTsh,35,0.462,0.964,1,-9.445,1,0.0492,0.00864,0.748,0.476,0.591,136.014,120000,4
209,Kanye West,Hurricane,6Hfu9sc7jvv6coyy2LlzBF,81,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,243187,4
210,Armin van Buuren,Magico (Mixed),1eS6ltwLFGCNJcxsSmgJSb,35,0.336,0.947,1,-9.06,1,0.0652,5.96e-06,0.957,0.377,0.481,133.978,60893,4
211,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",4yNoUQkYf1QF8iYlEzNynH,78,0.739,0.74,5,-5.86,0,0.333,0.0045,0.0,0.161,0.488,75.575,279853,4
212,Davey Asprey,Rebirth (Mixed),3tPjADnR6TlUN0NvoYyZH2,35,0.498,0.952,7,-8.923,1,0.0426,9.56e-05,0.694,0.202,0.827,133.994,57307,4
213,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),5zFglKYiknIxks8geR8rcL,85,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,4
214,Bryan Kearney,Euphoric Recall (Mixed),3KWEORBVW0Xw7Z2KshfKqC,35,0.495,0.997,7,-7.445,1,0.0569,2.19e-06,0.701,0.306,0.455,136.019,54627,4
215,A Boogie Wit da Hoodie,Man in the Mirror,7uLFOXgLrS90tEYPO1DGXy,79,0.849,0.631,3,-4.241,0,0.0637,0.171,0.0,0.149,0.55,135.997,215304,4
216,Giuseppe Ottaviani,Glowing In The Dark (Mixed),1yOJVnFH64lwAunSa8vhDy,35,0.375,0.973,7,-7.849,1,0.0655,1.21e-05,0.93,0.432,0.401,136.204,70440,4
217,Megan Thee Stallion,Megan's Piano,4HyVMzg0sUQsdOxRvSO8Ka,78,0.953,0.621,11,-7.565,1,0.154,0.00799,4.87e-06,0.307,0.378,132.063,113430,4
218,A.r.d.i.,I Am (Mixed),4Nnvq83FTlSmYD9Z8uKGFM,34,0.442,0.995,9,-8.154,0,0.0767,7.84e-05,0.656,0.357,0.504,135.985,84720,4
219,Mr.Kitty,Years - 2021 Remaster,4S4ZY1yKo3WUtzsg3O6hcf,23,0.608,0.841,9,-8.354,1,0.0293,0.000672,1.67e-05,0.0704,0.185,129.994,214159,4
220,Taylor Swift,Wildest Dreams (Taylor's Version),1Ov37jtRQ2YNAe8HzfczkL,84,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061,220433,4
221,BigYear大年,她不是,0VK0IU02R19zSL4XoXEpR2,33,0.628,0.533,0,-7.764,1,0.0662,0.384,0.00112,0.0967,0.234,145.016,257793,4
222,Olivia Rodrigo,enough for you,2TOzTqQXNmR2zDJXihjZ2e,82,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,202827,4
223,Ciaran McAuley,Tears Don't Mean You're Losing (Mixed),0bS9nXQMa8N1pWeitVo41G,34,0.465,0.999,11,-8.237,0,0.0721,4.34e-05,0.895,0.372,0.51,135.999,85973,4
224,Post Malone,Motley Crew,40uMIn2zJLAQhNXghRjBed,82,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213,4
225,Andrew Rayel,Blue Roses (Mixed),1oWb8FCkfLcDGwg20xFWNA,34,0.462,0.934,11,-9.546,0,0.059,2.14e-05,0.294,0.199,0.536,135.968,127053,4
226,Swedish House Mafia,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,89,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122,234000,4
227,will.i.am,I Like To Move It,0ZmKLjmYt7ESXU0FM6dZz9,29,0.845,0.805,7,-4.771,0,0.0442,0.434,0.0,0.105,0.956,126.979,222853,4
228,Eyedress,Something About You,6RiiSy9GzSwiyDEJDiMuKe,81,0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,153313,4
229,Dept,Last Year (feat. Sonny Zero),4j5OMAgwrKzm45uXB3QBfR,27,0.583,0.766,5,-5.591,1,0.0497,0.0816,0.0,0.12,0.96,159.948,181653,4
230,Elle King,Drunk (And I Don't Wanna Go Home),0QULNNd9z5s35entfiiXoa,77,0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991,245626,4
231,Robbie Seed,I Choose You (Mixed),3nKwUbY7ZfQpT9jKmrerKX,34,0.49,0.991,11,-6.963,0,0.076,7.34e-05,0.000545,0.676,0.714,135.969,58293,4
232,Young Thug,Bubbly (with Drake & Travis Scott),4KDNRh9Oor80z3XIxdWlui,79,0.91,0.585,11,-7.572,0,0.257,0.0536,0.0,0.127,0.599,129.011,165067,4
233,Stoneface & Terminal,Moonscape (Mixed),6cIsxNrm1X7ScYDsfdYtyn,34,0.378,0.978,11,-10.637,0,0.0584,2.15e-06,0.951,0.357,0.372,136.012,84227,4
234,Emmy Meli,I AM WOMAN,3nOz1U41SZZ0N3fuUWr9nb,85,0.646,0.471,10,-9.247,1,0.157,0.122,0.0,0.125,0.455,170.084,232813,4
235,Roman Messer,The River (Mixed),0yLzMsIoDC3KSoyFE95CfR,34,0.473,0.995,0,-8.469,1,0.0835,0.000299,0.0343,0.443,0.486,135.972,70560,4
236,YoungBoy Never Broke Again,Nevada,2cEnKRR4dYBB2VA1mjlb1z,77,0.777,0.59,0,-8.741,0,0.286,0.397,0.0,0.169,0.238,147.978,155738,4
237,Sunlounger,Sail Away (Mixed) - Roger Shah & Yelow Uplifting Mix,3zAGemGedi9wTBQoJ7Nsqq,34,0.5,0.995,0,-8.877,1,0.0397,2.96e-05,0.833,0.358,0.849,133.981,56013,4
238,Yeat,Gët Busy,20O48JTG6O46tPAuZbliRA,78,0.66,0.58,10,-9.921,0,0.0393,0.0372,0.0,0.116,0.115,139.902,157780,4
239,Saliva,Click Click Boom - 2021 Version,1pMPy92XESaLhqRq0Lr0n6,21,0.427,0.905,6,-4.311,1,0.0569,9.25e-06,1.73e-05,0.0953,0.805,192.01,254457,4
240,LISA,MONEY,7hU3IHwjX150XLoTVmjD0q,86,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228,4
241,Saliva,Your Disease - 2021 Version,25DAo7YTKFqdyxQftKF0Oe,20,0.367,0.941,6,-4.033,1,0.067,1.41e-05,1.34e-06,0.385,0.678,159.985,240465,4
242,Joyner Lucas,Ramen & OJ,4TIqzdAssasqx3DAe6cG9J,79,0.597,0.571,1,-6.205,0,0.293,0.492,0.0,0.093,0.165,106.196,218448,3
243,Andy Moor,More Than Love (Mixed) - Craig Connelly Remix,2QC7dzGnVkQMnWqH35Y39I,34,0.458,0.979,8,-9.141,1,0.0643,1.11e-05,0.878,0.159,0.527,138.021,111333,4
244,Only The Family,Hellcats & Trackhawks,53tv6ZbyeAwfAUwFaxYbfO,76,0.841,0.672,1,-5.557,0,0.371,0.0122,0.0,0.321,0.599,157.026,146845,4
245,Ivan Cornejo,Está Dañada,6G2xXQRSZlEzYsUEb3uvuR,80,0.405,0.565,1,-9.266,0,0.0372,0.38,0.0195,0.107,0.166,159.892,214149,3
246,Aly & Fila,Hymn Of Hope (Mixed),4EJmC3zQjol2EgBj3r3jS2,34,0.347,0.964,1,-9.361,1,0.0744,0.000138,0.145,0.569,0.169,137.955,55627,4
247,"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),3EG9FJ0ToLfgnc1IG2Z1wz,78,0.468,0.652,0,-4.912,1,0.0722,0.333,0.000318,0.55,0.39,140.223,588139,4
248,BT,Walk into the Water (Mixed) - Craig Connelly Remix,1UVkWQxfZ7RP6Q4GUVOrb5,32,0.414,0.961,8,-9.395,0,0.0727,1.88e-05,0.0215,0.234,0.591,137.982,38947,4
249,Morgan Wallen,7 Summers,4obHzpwGrjoTuZh2DItEMZ,76,0.466,0.786,0,-5.13,1,0.0328,0.417,6.1e-05,0.125,0.571,203.903,210507,4
250,Ferry Corsten,Bloodstream (RES006),43AKizbDJBue7Y732kY1En,29,0.615,0.893,9,-7.384,0,0.039,0.0262,0.03,0.129,0.138,123.981,263214,4
251,Andrea Ribeca,Tuscia Est (Mixed),2fgOLBbsPMKHtgT7ccvyF1,33,0.441,0.98,7,-8.93,1,0.044,7.82e-06,0.958,0.114,0.407,138.684,82667,4
252,Factor B,Sea of Thoughts (Mixed),4iM33cnoIQTzbE403aRO4f,33,0.39,0.995,1,-9.677,1,0.0793,4.63e-05,0.981,0.362,0.622,138.001,83453,4
253,Dierks Bentley,Beers On Me,19ZzEzb4BVK1wVO4brrmZz,76,0.59,0.846,4,-4.251,1,0.0396,0.182,0.0,0.53,0.733,146.028,174681,4
254,Armin van Buuren,Lost In Space (Mixed),15fgHpIeaDJ4BpzpRBSCe9,33,0.503,0.91,0,-9.18,1,0.0985,2.18e-05,0.716,0.489,0.224,138.044,83467,4
255,Miranda Lambert,If I Was a Cowboy,6F7UOC6fPWOkPqybOWBHSv,76,0.575,0.644,6,-5.68,0,0.0309,0.271,0.0,0.131,0.626,80.07,195013,4
256,Lady Gaga,Poker Face,4liFTpYparE2zEUp2GfG64,27,0.851,0.818,4,-4.637,1,0.0789,0.112,2.94e-06,0.0945,0.808,119.006,238907,4
257,Jack Harlow,SUVs (Black on Black),1MIGkQxcdAt2lDx6ySpsc5,78,0.801,0.688,1,-4.594,1,0.396,0.144,0.0,0.107,0.5,162.928,157675,4
258,Giuseppe Ottaviani,Be The Angel (Mixed),5svnPe1nMAst8KpIr2LsEz,33,0.352,0.907,1,-9.229,1,0.24,0.000427,0.000187,0.413,0.259,137.121,56067,4
259,Oliver Tree,Life Goes On,0eu4C55hL6x29mmeAjytzC,86,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,161803,4
260,Jorn Van Deynhoven,Viva La Vida (Mixed) - Alex M.O.R.P.H. Remix,5TDmn17uwDcm4aPwSkTxyA,33,0.486,0.988,0,-8.679,0,0.0735,5.1e-06,0.915,0.294,0.698,138.013,55667,4
261,Russell Dickerson,She Likes It (feat. Jake Scott),6VVqPBFZIbcmv14zNfOc13,76,0.79,0.325,4,-11.689,1,0.127,0.509,0.0,0.155,0.539,126.877,163311,4
262,Anyasa,Rasiya - Mixed,5IMFLMsrhs1V0nJuZ9GpZU,30,0.59,0.566,6,-11.336,0,0.0433,0.0772,0.624,0.105,0.333,122.445,408893,4
263,Brent Faiyaz,"Gravity (feat. Tyler, The Creator)",6u3CPnFMKANYgfdiifFOiJ,78,0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,214693,4
264,Coast 2 Coast,Home (Mixed) - Maarten de Jong Remix,25kI66cyMXzikMB9Vwnla7,33,0.363,0.959,8,-9.757,1,0.047,1.65e-05,0.0117,0.448,0.58,136.076,84667,4
265,Baby Keem,16,1Is8hGpkGMiePASAxBluxM,78,0.701,0.782,1,-4.987,1,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040,4
266,Lycoriscoris,Shizumu - Mixed,7bHtkwvcDDMOWKBtxtOLyQ,28,0.682,0.559,0,-14.643,0,0.0411,0.451,0.86,0.113,0.255,122.037,408282,4
267,Rvssian,Nostálgico,2BEcap3xJtmiPaHKyfQi4e,88,0.734,0.846,9,-3.425,0,0.0489,0.166,1.74e-06,0.235,0.604,98.026,209884,4
268,Liam Melly,Lost (Mixed),1F0zv7y2VhAM6mGn9Rtfn3,32,0.277,0.998,11,-7.847,0,0.09,3.34e-05,0.964,0.379,0.555,136.531,70080,4
269,Olivia Rodrigo,"1 step forward, 3 steps back",4wcBRRpIfesgcyUtis7PEg,81,0.473,0.203,2,-12.627,1,0.102,0.941,0.0,0.126,0.419,168.884,163587,4
270,Will Atkinson,The Last Rave On Earth (Mixed),1ikkSjL1wBqzQokv9YGr1e,32,0.438,0.954,11,-8.801,0,0.0775,1.76e-06,0.968,0.287,0.397,136.025,63560,4
271,Young Stoner Life,Solid (feat. Drake),6rTInqW3YECMkQsBEHw4sd,79,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,215693,4
272,Dan Stone,If I Never Make It Home (Mixed),2gACLh1AqWuMx4F8EH5Cr8,32,0.436,0.892,8,-9.454,0,0.0477,7.42e-06,0.137,0.685,0.885,137.999,43933,3
273,Rauw Alejandro,Desesperados,6ZOcbKub95XSDESsKKuH41,91,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997,4
274,Luiz Bonfá,"Jazzato Twist - From ""Le ore dell'amore"" / Remastered 2021",4jsVkPEea16ZDODlYNXVVA,28,0.626,0.405,7,-16.507,0,0.0578,0.917,0.85,0.0839,0.865,92.921,73230,3
275,Baby Keem,lost souls (with Brent Faiyaz),02rdXe0KhMe8p6ZHzYtuw0,80,0.649,0.347,1,-7.67,0,0.404,0.485,3.24e-05,0.154,0.176,169.994,269728,4
276,Alexander Popov,Angel (Mixed),0iA5bwvBsxdhbu0vF79t9z,32,0.36,0.954,1,-8.691,1,0.044,1.85e-06,0.954,0.409,0.523,136.349,70347,4
277,Clinton Kane,I GUESS I'M IN LOVE,1is8gU4RVcN4J8xItxWoOY,84,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,204094,4
278,Armin van Buuren,Turn The World Into A Dancefloor (ASOT 1000 Anthem) [Mixed],5kQADqbby6nrE52qHklhhA,32,0.414,0.968,10,-8.464,0,0.0529,1.96e-05,0.919,0.471,0.431,136.114,42333,4
279,Drake,Champagne Poetry,2HSmyk2qMN8WQjuGhaQgCk,79,0.423,0.667,6,-7.012,0,0.326,0.758,0.0,0.246,0.496,86.743,336511,4
280,Aly & Fila,Gravity (Mixed) - Daxson Remix,6Jh1Z26JEE8RaDZM7onhuD,32,0.509,0.975,1,-10.009,1,0.0649,0.000242,0.899,0.336,0.289,138.002,56773,4
281,Sadie Jean,WYD Now?,3ZBeHiRJUj1vdiU8zzGPgb,80,0.378,0.334,1,-10.993,1,0.304,0.776,0.0,0.115,0.496,181.296,144667,4
282,Somna,Stars Collide (Mixed) - XiJaro & Pitch Remix,75QlmaSRayWKrUfxpFyRe0,32,0.452,0.979,7,-8.337,1,0.0799,8.9e-06,0.142,0.311,0.455,135.974,84693,4
283,Maroon 5,Memories,4cktbXiXOapiLBMprHFErI,87,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,189486,4
284,Roman Messer,Lately (Mixed),1wkhmCvEOgCXwoI7PHtIzr,32,0.464,0.904,1,-9.009,1,0.164,7.47e-06,0.24,0.453,0.346,135.916,84640,4
285,Drake,What’s Next,3aQem4jVGdhtg116TmJnHz,79,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,178154,4
286,Lakou Mizik,Ogou (Pran Ka Mwen) - Mixed,5h17kD9wdSSbncskXxpxTT,27,0.509,0.482,1,-11.643,1,0.0388,0.44,0.000258,0.192,0.0638,109.93,272417,4
287,42 Dugg,4 Da Gang (with Roddy Ricch),1mAey8kEPmDM2icL56kS9d,76,0.87,0.561,7,-10.388,1,0.186,0.0124,0.0,0.103,0.691,100.458,156368,4
288,Mötley Crüe,Five Years Dead - 2021 - Remaster,4oVijlCtSvyHaI1xg59mrM,19,0.625,0.942,0,-4.315,1,0.0661,0.0222,0.000738,0.261,0.558,140.083,229840,4
289,YoungBoy Never Broke Again,Black Ball,1tmsPlyvzDETLv08Wp5cuY,75,0.773,0.608,1,-6.117,0,0.223,0.616,0.0,0.0966,0.475,79.002,189852,4
